:START_ID(Forum)|:END_ID(Tag)
549755820993|7507
549755820993|7509
549755820993|7545
549755820993|13816
962072681410|2779
824633727939|776
1030792158148|2985
755914251205|796
755914251206|5792
1030792158151|2891
893353204680|796
962072681417|2000
962072681418|776
755914251211|2874
687194774476|2874
1030792158157|5063
618475297742|2779
824633727951|13816
824633727952|7509
755914251217|2885
1099511634898|2909
755914251219|2997
687194774484|3044
549755821013|589
549755821013|1584
549755821013|1680
549755821013|3072
549755821013|7570
755914251222|589
1030792158167|1680
755914251224|1680
1030792158169|1680
1030792158170|3072
1030792158171|1680
824633727964|7570
824633727965|589
618475297758|3072
824633727967|7570
893353204704|589
687194774497|1584
824633727970|1680
618475297763|1584
755914251236|3072
687194774501|3072
893353204710|1680
1030792158183|3072
549755821032|470
549755821032|1738
549755821032|2940
893353204713|470
1168231111658|1738
1030792158187|470
1099511634924|2940
1099511634925|2940
962072681454|470
893353204719|470
962072681456|1738
618475297777|2940
1099511634930|1738
549755821043|2940
1168231111668|470
549755821045|470
1099511634934|1738
1168231111671|1738
824633727992|1738
893353204729|1738
893353204730|1738
549755821051|139
549755821051|196
549755821051|283
549755821051|423
549755821051|592
549755821051|774
549755821051|1179
549755821051|1444
549755821051|1454
549755821051|1533
549755821051|1545
549755821051|1615
549755821051|1669
549755821051|1673
549755821051|1764
549755821051|1987
549755821051|1992
549755821051|2001
549755821051|2003
549755821051|2004
549755821051|2049
549755821051|2063
549755821051|2778
549755821051|2779
549755821051|2780
549755821051|2784
549755821051|2799
549755821051|2801
549755821051|2820
549755821051|2834
549755821051|2835
549755821051|2838
549755821051|2851
549755821051|2855
549755821051|2864
549755821051|2916
549755821051|2919
549755821051|2926
549755821051|2996
549755821051|3009
549755821051|3081
549755821051|4844
549755821051|5115
549755821051|5116
549755821051|6363
549755821051|6365
549755821051|6413
549755821051|6576
549755821051|6623
549755821051|7080
549755821051|7516
549755821051|7522
549755821051|7538
549755821051|7572
549755821051|7970
549755821051|8071
549755821051|8283
549755821051|9095
549755821051|9161
549755821051|9310
549755821051|9849
549755821051|10991
549755821051|11742
549755821051|14603
618475297788|2
618475297788|6
618475297788|58
618475297788|138
618475297788|144
618475297788|281
618475297788|283
618475297788|299
618475297788|418
618475297788|470
618475297788|575
618475297788|778
618475297788|779
618475297788|780
618475297788|787
618475297788|1171
618475297788|1178
618475297788|1204
618475297788|1403
618475297788|1451
618475297788|1616
618475297788|1681
618475297788|1766
618475297788|1769
618475297788|1908
618475297788|1990
618475297788|1993
618475297788|1996
618475297788|1999
618475297788|2001
618475297788|2003
618475297788|2006
618475297788|2020
618475297788|2035
618475297788|2036
618475297788|2077
618475297788|2106
618475297788|2777
618475297788|2783
618475297788|2801
618475297788|2804
618475297788|2861
618475297788|2900
618475297788|2968
618475297788|2975
618475297788|2998
618475297788|3002
618475297788|3004
618475297788|3056
618475297788|3072
618475297788|3089
618475297788|3094
618475297788|5119
618475297788|5193
618475297788|5999
618475297788|6358
618475297788|6361
618475297788|6391
618475297788|6449
618475297788|6634
618475297788|7521
618475297788|7545
618475297788|7598
618475297788|7852
618475297788|7943
618475297788|8198
618475297788|9261
618475297788|9399
618475297788|9401
618475297788|9474
618475297788|10420
618475297788|10421
618475297788|10422
618475297788|10529
618475297788|10532
618475297788|11165
618475297788|11407
618475297788|11577
618475297788|11841
687194774525|1732
1099511634942|1732
962072681471|1732
893353204736|1732
962072681473|1732
893353204738|1732
687194774531|1732
1099511634948|1732
962072681477|1732
755914251270|1732
893353204743|1732
687194774536|1732
1030792158217|1732
824633728010|1732
755914251275|1732
824633728012|1732
687194774541|294
687194774541|472
687194774541|567
687194774541|586
687194774541|782
687194774541|785
687194774541|1024
687194774541|1029
687194774541|1188
687194774541|1189
687194774541|1615
687194774541|1942
687194774541|1987
687194774541|1994
687194774541|1995
687194774541|2004
687194774541|2009
687194774541|2012
687194774541|2023
687194774541|2026
687194774541|2079
687194774541|2082
687194774541|2777
687194774541|2786
687194774541|2805
687194774541|2812
687194774541|2816
687194774541|2822
687194774541|2830
687194774541|2848
687194774541|2853
687194774541|2859
687194774541|2870
687194774541|2874
687194774541|2876
687194774541|2890
687194774541|2969
687194774541|2973
687194774541|2975
687194774541|2999
687194774541|3052
687194774541|3060
687194774541|3068
687194774541|3108
687194774541|5198
687194774541|5944
687194774541|6354
687194774541|6385
687194774541|6400
687194774541|6449
687194774541|6451
687194774541|6991
687194774541|7039
687194774541|7514
687194774541|7522
687194774541|7524
687194774541|7564
687194774541|9058
687194774541|9163
687194774541|9968
687194774541|10904
687194774541|11375
687194774541|12108
687194774541|13639
687194774541|13815
893353204750|472
755914251279|1189
755914251280|3108
1099511634961|1615
893353204754|2870
893353204755|3060
755914251284|1942
893353204757|1942
893353204758|782
962072681495|12108
962072681496|7564
1099511634969|7564
687194774554|2777
1099511634971|9058
893353204764|472
755914251293|145
755914251293|206
755914251293|790
755914251293|794
755914251293|801
755914251293|1022
755914251293|1023
755914251293|1180
755914251293|1183
755914251293|1199
755914251293|1545
755914251293|1546
755914251293|1683
755914251293|1759
755914251293|1763
755914251293|1864
755914251293|1952
755914251293|1987
755914251293|1988
755914251293|1990
755914251293|2041
755914251293|2049
755914251293|2057
755914251293|2066
755914251293|2102
755914251293|2120
755914251293|2779
755914251293|2785
755914251293|2786
755914251293|2788
755914251293|2808
755914251293|2824
755914251293|2826
755914251293|2844
755914251293|2882
755914251293|2891
755914251293|2912
755914251293|2929
755914251293|2984
755914251293|3004
755914251293|4857
755914251293|5063
755914251293|5085
755914251293|5117
755914251293|5121
755914251293|6394
755914251293|6405
755914251293|6733
755914251293|6998
755914251293|7335
755914251293|7380
755914251293|7547
755914251293|7857
755914251293|8310
755914251293|9040
755914251293|9095
755914251293|10037
755914251293|10938
755914251293|11504
755914251293|11531
755914251293|13784
824633728030|13784
893353204767|3004
824633728032|2049
1099511634977|2912
824633728034|8310
893353204771|2882
1030792158244|1864
1030792158245|2844
893353204774|801
1099511634983|1987
1168231111720|10037
962072681513|1987
893353204778|1753
893353204778|2777
893353204778|2932
962072681515|6
962072681515|282
962072681515|543
962072681515|544
962072681515|565
962072681515|568
962072681515|578
962072681515|974
962072681515|1153
962072681515|1154
962072681515|1410
962072681515|1533
962072681515|1667
962072681515|1941
962072681515|1985
962072681515|1994
962072681515|1998
962072681515|2114
962072681515|2778
962072681515|2779
962072681515|2780
962072681515|2785
962072681515|2790
962072681515|2792
962072681515|2793
962072681515|2934
962072681515|2953
962072681515|3019
962072681515|3035
962072681515|3047
962072681515|5142
962072681515|5176
962072681515|6400
962072681515|6406
962072681515|6945
962072681515|6962
962072681515|6991
962072681515|7005
962072681515|7033
962072681515|7509
962072681515|7547
962072681515|9036
962072681515|9095
962072681515|9195
962072681515|9474
962072681515|9477
962072681516|290
962072681516|469
962072681516|573
962072681516|585
962072681516|780
962072681516|790
962072681516|1032
962072681516|1171
962072681516|1172
962072681516|1292
962072681516|1614
962072681516|1908
962072681516|1985
962072681516|1986
962072681516|1987
962072681516|1998
962072681516|2004
962072681516|2034
962072681516|2050
962072681516|2082
962072681516|2779
962072681516|2787
962072681516|2793
962072681516|2799
962072681516|2816
962072681516|2819
962072681516|2821
962072681516|2828
962072681516|2838
962072681516|2842
962072681516|2867
962072681516|2882
962072681516|2885
962072681516|2900
962072681516|2902
962072681516|2931
962072681516|2963
962072681516|2966
962072681516|2974
962072681516|2982
962072681516|2987
962072681516|3029
962072681516|3041
962072681516|3096
962072681516|3110
962072681516|4844
962072681516|5084
962072681516|5094
962072681516|5132
962072681516|5153
962072681516|5176
962072681516|5191
962072681516|5453
962072681516|6084
962072681516|6367
962072681516|6395
962072681516|6449
962072681516|6789
962072681516|6938
962072681516|6991
962072681516|7005
962072681516|7509
962072681516|7516
962072681516|7582
962072681516|7609
962072681516|7648
962072681516|9144
962072681516|9667
962072681516|10443
962072681516|10927
962072681516|11375
962072681516|11695
962072681516|11792
962072681516|12002
962072681516|14623
1030792158253|2034
1168231111726|7582
1030792158255|6084
1099511634992|5094
1099511634993|573
1099511634994|9667
962072681523|575
962072681523|777
962072681523|778
962072681523|974
962072681523|1024
962072681523|1180
962072681523|1615
962072681523|1671
962072681523|1984
962072681523|1986
962072681523|2001
962072681523|2015
962072681523|2048
962072681523|2060
962072681523|2068
962072681523|2793
962072681523|2819
962072681523|2872
962072681523|3041
962072681523|3099
962072681523|4847
962072681523|5085
962072681523|6413
962072681523|6945
962072681523|9058
962072681524|288
962072681524|788
962072681524|973
962072681524|977
962072681524|1189
962072681524|1418
962072681524|1450
962072681524|1545
962072681524|1615
962072681524|1670
962072681524|1764
962072681524|1864
962072681524|1984
962072681524|1989
962072681524|2004
962072681524|2779
962072681524|2784
962072681524|2793
962072681524|2799
962072681524|2819
962072681524|2827
962072681524|2858
962072681524|2861
962072681524|2869
962072681524|2891
962072681524|2902
962072681524|2910
962072681524|2936
962072681524|2989
962072681524|3001
962072681524|3067
962072681524|3095
962072681524|3111
962072681524|5147
962072681524|5156
962072681524|5601
962072681524|5753
962072681524|5827
962072681524|6704
962072681524|7015
962072681524|7032
962072681524|7355
962072681524|7507
962072681524|7526
962072681524|7572
962072681524|8655
962072681524|9486
962072681524|10187
962072681524|11480
962072681524|11695
962072681524|11861
962072681524|13027
962072681525|2779
1030792158262|1670
962072681527|1615
1030792158264|2936
962072681529|3067
1030792158266|3067
1030792158267|2819
962072681532|1446
1099511635005|1446
1099511635006|1446
1168231111743|1446
1099511635008|1446
1099511635009|1446
962072681538|1446
1030792158275|1446
1030792158276|139
1030792158276|140
1030792158276|298
1030792158276|470
1030792158276|579
1030792158276|596
1030792158276|777
1030792158276|780
1030792158276|794
1030792158276|973
1030792158276|1022
1030792158276|1154
1030792158276|1189
1030792158276|1444
1030792158276|1546
1030792158276|1683
1030792158276|1954
1030792158276|1961
1030792158276|1987
1030792158276|2000
1030792158276|2009
1030792158276|2065
1030792158276|2077
1030792158276|2781
1030792158276|2786
1030792158276|2789
1030792158276|2816
1030792158276|2880
1030792158276|2936
1030792158276|2963
1030792158276|2969
1030792158276|3013
1030792158276|3109
1030792158276|5877
1030792158276|6193
1030792158276|6205
1030792158276|6363
1030792158276|6743
1030792158276|6818
1030792158276|6933
1030792158276|6954
1030792158276|7005
1030792158276|7241
1030792158276|7380
1030792158276|7572
1030792158276|9058
1030792158276|9317
1030792158276|10241
1030792158276|10987
1030792158276|11129
1030792158276|11343
1030792158276|11375
1030792158276|12062
1030792158276|15612
1099511635013|579
1030792158278|1546
1168231111751|2969
1168231111752|1954
1099511635017|2880
1030792158282|1749
1030792158282|2001
1030792158282|2011
1030792158282|2023
1030792158282|2036
1030792158282|2055
1030792158282|2065
1030792158282|2079
1030792158282|2873
1030792158282|2992
1030792158282|3004
1030792158282|3019
1030792158282|6982
1099511635019|143
1099511635019|196
1099511635019|588
1099511635019|799
1099511635019|1167
1099511635019|1181
1099511635019|1186
1099511635019|1644
1099511635019|1863
1099511635019|1984
1099511635019|1994
1099511635019|1999
1099511635019|2005
1099511635019|2022
1099511635019|2035
1099511635019|2044
1099511635019|2059
1099511635019|2080
1099511635019|2083
1099511635019|2779
1099511635019|2785
1099511635019|2788
1099511635019|2793
1099511635019|2794
1099511635019|2798
1099511635019|2800
1099511635019|2805
1099511635019|2808
1099511635019|2828
1099511635019|2835
1099511635019|2850
1099511635019|2862
1099511635019|2877
1099511635019|2879
1099511635019|2898
1099511635019|2900
1099511635019|2934
1099511635019|3061
1099511635019|3103
1099511635019|5132
1099511635019|5162
1099511635019|6365
1099511635019|6397
1099511635019|6980
1099511635019|7521
1099511635019|8240
1099511635019|10020
1099511635019|11102
1099511635019|11524
1099511635019|14687
1168231111756|2080
1099511635021|2788
1168231111758|62
1168231111758|441
1168231111758|778
1168231111758|1190
1168231111758|1498
1168231111758|1990
1168231111758|2092
1168231111758|2802
1168231111758|2821
1168231111758|2853
1168231111758|2959
1168231111758|2967
1168231111758|6400
1168231111758|7724
1168231111758|9442
1168231111758|10288
1168231111759|9442
1168231111760|0
1168231111760|585
1168231111760|592
1168231111760|792
1168231111760|1154
1168231111760|1452
1168231111760|1668
1168231111760|1679
1168231111760|2030
1168231111760|2043
1168231111760|2046
1168231111760|2069
1168231111760|2075
1168231111760|2088
1168231111760|2779
1168231111760|2793
1168231111760|2807
1168231111760|2832
1168231111760|2944
1168231111760|2945
1168231111760|3073
1168231111760|5084
1168231111760|6945
1168231111760|8918
1168231111760|11628
1168231111760|11644
1168231111760|12296
1168231111761|585
7250|1410
7250|9152
687194774611|9152
824633728084|9152
1099511635029|9152
1030792158294|9152
687194774615|1410
343597390936|9152
68719483993|9152
1168231111770|9152
893353204827|1410
755914251356|1410
755914251357|1410
412316867678|1410
962072681567|1410
68719484000|9152
274877914209|9152
7266|1410
549755821155|9152
481036344420|9152
962072681573|9152
824633728102|1410
68719484007|9152
343597390952|9152
137438960745|1410
618475297898|1410
412316867691|1410
893353204844|1410
343597390957|9152
68719484014|1410
137438960751|1410
481036344432|9152
7281|1410
1030792158322|9152
68719484019|9152
206158437492|1410
618475297909|1410
7286|6
7286|140
7286|141
7286|589
7286|777
7286|785
7286|801
7286|812
7286|1021
7286|1024
7286|1031
7286|1154
7286|1171
7286|1177
7286|1185
7286|1189
7286|1199
7286|1527
7286|1764
7286|1986
7286|1987
7286|1993
7286|1994
7286|2002
7286|2010
7286|2020
7286|2021
7286|2065
7286|2080
7286|2118
7286|2778
7286|2784
7286|2788
7286|2816
7286|2818
7286|2819
7286|2830
7286|2836
7286|2874
7286|2879
7286|2926
7286|2973
7286|3025
7286|3030
7286|3043
7286|3063
7286|4888
7286|5118
7286|5440
7286|5546
7286|5833
7286|6424
7286|6429
7286|6478
7286|6499
7286|6945
7286|6959
7286|7515
7286|8439
7286|8852
7286|9144
7286|9163
7286|9272
7286|9371
7286|10037
7286|10277
7286|10686
7286|11254
7286|11393
7286|12273
274877914231|7515
1030792158328|2080
68719484025|10277
618475297914|812
274877914235|5546
206158437500|2784
962072681597|8852
1099511635070|5118
481036344447|10037
68719484032|5440
481036344449|589
343597390978|589
1099511635075|2830
1168231111812|2926
893353204869|1189
618475297926|4888
755914251399|2926
1168231111816|2836
893353204873|8439
68719484042|9272
1099511635083|5546
137438960780|2836
549755821197|2879
412316867726|2816
549755821199|2836
206158437520|2080
137438960785|1177
549755821202|2080
7315|2926
481036344468|12273
481036344469|10277
1030792158358|2784
962072681623|1177
7320|6429
481036344473|6424
68719484058|1950
824633728155|1950
893353204892|1950
549755821213|1950
206158437534|1950
137438960799|1950
1168231111840|1950
274877914273|1950
893353204898|1950
412316867747|1950
274877914276|1950
206158437541|1950
343597391014|1950
206158437543|1950
824633728168|1950
206158437545|1950
1099511635114|1950
962072681643|1950
549755821228|1950
137438960813|1950
206158437550|1950
206158437551|1950
481036344496|1950
824633728177|1950
68719484082|1950
481036344499|1950
206158437556|1950
687194774709|1950
1099511635126|1950
549755821239|1950
412316867768|1950
481036344505|1950
687194774714|1950
1030792158395|1950
68719484092|1029
137438960829|6
137438960829|206
137438960829|523
137438960829|579
137438960829|596
137438960829|776
137438960829|777
137438960829|799
137438960829|805
137438960829|1170
137438960829|1172
137438960829|1175
137438960829|1375
137438960829|1765
137438960829|1863
137438960829|1911
137438960829|1984
137438960829|1989
137438960829|1995
137438960829|1999
137438960829|2038
137438960829|2041
137438960829|2059
137438960829|2065
137438960829|2067
137438960829|2083
137438960829|2115
137438960829|2788
137438960829|3034
137438960829|3067
137438960829|5120
137438960829|6365
137438960829|6413
137438960829|6930
137438960829|6945
137438960829|7380
137438960829|7550
137438960829|9474
137438960829|11537
137438960829|11577
137438960829|12416
137438960829|13815
137438960829|13816
137438960829|13866
137438960830|146
137438960830|294
137438960830|522
137438960830|572
137438960830|806
137438960830|2120
137438960830|2781
137438960830|2824
137438960830|2832
137438960830|2841
137438960830|2934
137438960830|5133
137438960830|7523
137438960830|11872
618475297983|2934
206158437568|138
206158437568|206
206158437568|277
206158437568|282
206158437568|569
206158437568|593
206158437568|595
206158437568|973
206158437568|976
206158437568|1667
206158437568|1671
206158437568|1756
206158437568|1985
206158437568|2053
206158437568|2096
206158437568|2777
206158437568|2781
206158437568|2826
206158437568|2841
206158437568|2846
206158437568|2868
206158437568|2869
206158437568|2870
206158437568|2883
206158437568|2885
206158437568|2904
206158437568|2916
206158437568|3020
206158437568|3076
206158437568|4847
206158437568|5184
206158437568|5250
206158437568|6400
206158437568|6990
206158437568|7210
206158437568|7380
206158437568|9170
206158437568|9261
206158437568|10239
206158437568|10306
206158437568|11375
206158437568|11698
206158437568|11940
206158437568|13067
206158437568|14956
343597391041|1667
962072681666|973
824633728195|9170
343597391044|10306
549755821253|2777
1099511635142|2869
1099511635143|2904
343597391048|593
1099511635145|1667
412316867786|4847
755914251467|595
549755821260|2869
481036344525|6990
962072681678|973
274877914319|3076
618475298000|2826
274877914321|2869
343597391058|282
893353204947|2904
343597391060|2781
1030792158421|973
206158437590|5184
893353204951|282
755914251480|2883
962072681689|9261
618475298010|2777
481036344539|2053
412316867804|2904
687194774749|1667
206158437598|6
274877914335|1165
274877914335|2780
755914251488|2780
618475298017|2780
755914251490|1165
962072681699|1165
824633728228|2780
1168231111909|2780
549755821286|1165
274877914343|1165
481036344552|2780
755914251497|1165
1099511635178|2780
274877914347|1165
1168231111916|1165
893353204973|2780
824633728238|1165
412316867823|1165
1099511635184|1165
274877914353|1165
481036344562|2780
549755821299|1165
893353204980|1165
412316867829|2780
893353204982|1165
687194774775|1165
412316867832|2780
687194774777|2780
1099511635194|2780
343597391099|1685
343597391100|62
343597391100|196
343597391100|286
343597391100|1403
343597391100|1475
343597391100|1533
343597391100|1545
343597391100|1760
343597391100|1908
343597391100|2021
343597391100|2038
343597391100|2060
343597391100|2072
343597391100|2073
343597391100|2779
343597391100|2780
343597391100|2792
343597391100|2815
343597391100|2822
343597391100|2947
343597391100|3052
343597391100|5320
343597391100|8265
343597391100|9486
343597391100|11375
343597391100|13198
824633728253|2947
618475298046|3052
1168231111935|2822
412316867840|2021
824633728257|5320
549755821314|2038
618475298051|1760
549755821316|9486
893353204997|2038
412316867846|2038
1099511635207|1908
1099511635208|13198
1030792158473|13198
687194774794|2072
1099511635211|2072
412316867852|2021
1168231111949|2779
481036344590|13198
962072681743|2021
824633728272|9486
618475298065|8265
893353205010|8265
962072681747|8265
893353205012|62
962072681749|13198
412316867862|6
412316867862|143
412316867862|284
412316867862|287
412316867862|297
412316867862|592
412316867862|594
412316867862|774
412316867862|805
412316867862|1003
412316867862|1031
412316867862|1193
412316867862|1506
412316867862|1616
412316867862|1759
412316867862|1988
412316867862|1997
412316867862|1998
412316867862|2012
412316867862|2046
412316867862|2058
412316867862|2786
412316867862|2816
412316867862|2841
412316867862|2868
412316867862|2885
412316867862|2892
412316867862|2894
412316867862|2922
412316867862|2926
412316867862|2976
412316867862|2978
412316867862|2990
412316867862|3022
412316867862|3041
412316867862|3043
412316867862|3067
412316867862|4848
412316867862|5063
412316867862|5174
412316867862|5183
412316867862|5293
412316867862|5453
412316867862|5598
412316867862|6358
412316867862|6360
412316867862|6593
412316867862|6940
412316867862|7543
412316867862|10932
412316867862|11622
412316867862|13113
412316867862|13866
1099511635223|1998
1168231111960|805
1099511635225|2892
481036344602|1506
824633728283|6358
962072681756|143
893353205021|805
687194774814|13113
1030792158495|592
755914251552|6358
618475298081|6593
824633728290|1003
962072681763|5293
893353205028|1998
549755821349|13113
893353205030|594
1168231111975|2922
1168231111976|2926
893353205033|297
549755821354|287
962072681771|1031
481036344620|2894
893353205037|594
412316867886|196
412316867886|205
412316867886|277
412316867886|588
412316867886|812
412316867886|916
412316867886|1180
412316867886|1667
412316867886|1984
412316867886|1987
412316867886|1998
412316867886|2005
412316867886|2025
412316867886|2782
412316867886|2783
412316867886|2784
412316867886|2796
412316867886|2803
412316867886|2838
412316867886|2844
412316867886|2852
412316867886|2906
412316867886|2947
412316867886|2977
412316867886|3084
412316867886|5142
412316867886|5174
412316867886|5371
412316867886|5616
412316867886|6527
412316867886|6743
412316867886|7520
412316867886|7542
412316867886|7543
412316867886|7818
412316867886|9146
412316867886|10222
412316867886|10448
412316867886|10914
412316867886|12296
412316867886|14447
755914251567|9146
893353205040|10222
549755821361|2803
481036344626|2005
1030792158515|12296
1099511635252|916
481036344629|1180
824633728310|916
1099511635255|916
618475298104|2947
1030792158521|1180
481036344634|1180
481036344635|5371
1030792158524|2803
824633728317|2852
1030792158526|812
687194774847|2025
618475298112|916
755914251585|2947
962072681794|14447
687194774851|12296
481036344644|1987
481036344645|196
481036344645|297
481036344645|571
481036344645|779
481036344645|790
481036344645|810
481036344645|1189
481036344645|1412
481036344645|1984
481036344645|1985
481036344645|2879
481036344645|2915
481036344645|2931
481036344645|2954
481036344645|3004
481036344645|3019
481036344645|3034
481036344645|3084
481036344645|6122
481036344645|9040
1168231112006|2879
1099511635271|3004
1030792158536|1412
893353205065|571
893353205066|3019
549755821387|2879
687194774860|2879
687194774861|9040
481036344654|3034
755914251599|1985
1099511635280|6122
687194774865|1412
687194774866|2954
549755821395|6122
824633728340|297
824633728341|9040
1030792158550|2954
549755821399|6122
687194774872|1412
755914251609|2954
1099511635290|6122
549755821403|774
549755821403|1190
549755821403|1545
549755821403|1736
549755821403|1760
549755821403|1984
549755821403|1998
549755821403|1999
549755821403|2038
549755821403|2780
549755821403|2793
549755821403|2821
549755821403|2858
549755821403|2931
549755821403|2935
549755821403|2996
549755821403|3021
549755821403|3075
549755821403|3103
549755821403|5078
549755821403|5132
549755821403|5198
549755821403|5546
549755821403|6014
549755821403|6383
549755821403|6395
549755821403|6429
549755821403|6645
549755821403|6740
549755821403|7522
549755821403|7534
549755821403|9962
549755821403|10123
549755821403|11875
549755821403|12548
549755821403|13586
1099511635292|6014
755914251613|1736
1030792158558|2858
893353205087|6383
824633728352|1545
618475298145|2780
893353205090|6383
1030792158563|3021
1168231112036|6429
893353205093|3021
1168231112038|5198
1099511635303|7534
618475298152|2996
824633728361|3021
755914251626|5078
687194774891|1984
618475298156|6645
618475298157|1760
824633728366|2780
824633728367|2996
755914251632|1760
618475298161|5546
549755821426|206
549755821426|1929
549755821426|2852
549755821426|4969
687194774899|6
687194774899|144
687194774899|449
687194774899|468
687194774899|543
687194774899|576
687194774899|585
687194774899|778
687194774899|781
687194774899|789
687194774899|973
687194774899|974
687194774899|1172
687194774899|1173
687194774899|1174
687194774899|1180
687194774899|1185
687194774899|1190
687194774899|1197
687194774899|1206
687194774899|1454
687194774899|1617
687194774899|1909
687194774899|1984
687194774899|1989
687194774899|1995
687194774899|2001
687194774899|2008
687194774899|2023
687194774899|2034
687194774899|2048
687194774899|2062
687194774899|2073
687194774899|2780
687194774899|2797
687194774899|2976
687194774899|3000
687194774899|4847
687194774899|5191
687194774899|6358
687194774899|6400
687194774899|6409
687194774899|6413
687194774899|6945
687194774899|7015
687194774899|7033
687194774899|7509
687194774899|9058
687194774899|9146
687194774899|9170
687194774899|9177
687194774899|11247
687194774899|11250
687194774899|11254
687194774899|11375
687194774899|11379
687194774899|11557
687194774899|11625
687194774899|11742
755914251636|145
755914251636|1657
755914251636|5147
893353205109|5147
1099511635318|145
893353205111|1657
1099511635320|1657
962072681849|145
962072681850|1657
1030792158587|145
1168231112060|145
962072681853|5147
1168231112062|145
1099511635327|145
1168231112064|1657
755914251649|138
755914251649|277
755914251649|292
755914251649|458
755914251649|579
755914251649|973
755914251649|1152
755914251649|1176
755914251649|1667
755914251649|1669
755914251649|1670
755914251649|1676
755914251649|1678
755914251649|1680
755914251649|1681
755914251649|2004
755914251649|2057
755914251649|2115
755914251649|2777
755914251649|2778
755914251649|2781
755914251649|2782
755914251649|2799
755914251649|2805
755914251649|2867
755914251649|3010
755914251649|3038
755914251649|5115
755914251649|5184
755914251649|6438
755914251649|6962
755914251649|7226
755914251649|7509
755914251649|7514
755914251649|7572
755914251649|7604
755914251649|9231
755914251649|14441
824633728386|1669
824633728387|1680
755914251652|2115
1099511635333|1176
893353205126|138
962072681863|1680
1168231112072|7572
1168231112073|277
1099511635338|7509
1168231112075|2115
1030792158604|5184
962072681869|2867
893353205134|2777
755914251663|1171
755914251663|1498
755914251663|1678
755914251663|2005
755914251663|2043
755914251663|2806
755914251663|2903
755914251663|2969
755914251663|7100
893353205136|2969
824633728401|1171
824633728402|2969
1030792158611|2903
962072681876|2005
824633728405|1498
962072681878|2005
824633728407|1498
755914251672|7100
1030792158617|2969
893353205146|1498
1030792158619|1678
824633728412|1
824633728412|2023
824633728412|2894
824633728412|2959
824633728412|5161
824633728412|5191
824633728412|6413
893353205149|140
893353205149|196
893353205149|558
893353205149|1173
893353205149|1545
893353205149|2812
893353205149|2844
893353205149|2857
893353205149|2900
893353205149|2952
893353205149|3041
893353205149|3056
893353205149|5147
893353205149|8003
893353205150|278
893353205150|594
893353205150|781
893353205150|1173
893353205150|1739
893353205150|1759
893353205150|1984
893353205150|1985
893353205150|1990
893353205150|1996
893353205150|2034
893353205150|2092
893353205150|2111
893353205150|2113
893353205150|2781
893353205150|2783
893353205150|2810
893353205150|2813
893353205150|2835
893353205150|2843
893353205150|2876
893353205150|2895
893353205150|2919
893353205150|2981
893353205150|3004
893353205150|3047
893353205150|5063
893353205150|6405
893353205150|6991
893353205150|6999
893353205150|9102
893353205150|9474
893353205150|10925
893353205150|12503
1099511635359|1739
1168231112096|781
1099511635361|9474
1030792158626|2092
1099511635363|2810
1168231112100|2034
1030792158629|2813
1168231112102|5063
893353205159|458
893353205159|1670
893353205159|2880
893353205159|5114
893353205159|7509
893353205159|7517
893353205159|13293
1168231112104|1670
1099511635369|458
1168231112106|5114
1030792158635|2880
893353205164|2880
1030792158637|13293
1030792158638|5114
1099511635375|7517
962072681904|458
893353205169|6
893353205169|138
893353205169|139
893353205169|145
893353205169|418
893353205169|470
893353205169|777
893353205169|791
893353205169|1023
893353205169|1025
893353205169|1174
893353205169|1180
893353205169|1450
893353205169|1527
893353205169|1545
893353205169|1546
893353205169|1765
893353205169|1986
893353205169|1989
893353205169|1995
893353205169|2015
893353205169|2034
893353205169|2039
893353205169|2048
893353205169|2057
893353205169|2085
893353205169|2110
893353205169|2777
893353205169|2780
893353205169|2800
893353205169|2833
893353205169|2837
893353205169|2839
893353205169|2854
893353205169|2878
893353205169|2897
893353205169|2909
893353205169|2968
893353205169|2989
893353205169|2990
893353205169|3081
893353205169|3102
893353205169|4847
893353205169|5070
893353205169|5085
893353205169|5196
893353205169|5773
893353205169|6028
893353205169|6345
893353205169|6367
893353205169|6397
893353205169|6405
893353205169|6873
893353205169|6931
893353205169|6962
893353205169|6982
893353205169|7163
893353205169|7380
893353205169|7534
893353205169|7894
893353205169|9040
893353205169|9195
893353205169|9486
893353205169|9860
893353205169|9956
893353205169|10028
893353205169|10214
893353205169|14026
893353205169|14846
893353205170|139
893353205170|571
893353205170|1153
893353205170|1177
893353205170|1421
893353205170|1616
893353205170|1669
893353205170|1733
893353205170|1760
893353205170|1765
893353205170|2014
893353205170|2813
893353205170|2814
893353205170|2820
893353205170|2873
893353205170|2876
893353205170|2896
893353205170|2908
893353205170|2953
893353205170|3042
893353205170|3047
893353205170|3060
893353205170|3097
893353205170|4914
893353205170|6900
893353205170|7030
893353205170|9586
893353205170|14485
1099511635379|9586
1099511635380|1733
893353205173|2814
1099511635382|14485
1030792158647|1669
962072681912|1733
962072681913|2820
962072681914|1733
1168231112123|1733
962072681916|6
962072681916|138
962072681916|194
962072681916|571
962072681916|781
962072681916|810
962072681916|973
962072681916|1024
962072681916|1028
962072681916|1031
962072681916|1154
962072681916|1187
962072681916|1454
962072681916|1863
962072681916|1864
962072681916|2007
962072681916|2029
962072681916|2052
962072681916|2071
962072681916|2084
962072681916|2782
962072681916|2784
