:START_ID(Person)|:END_ID(Person)
32985348834288|35184372089635
32985348834288|35184372090001
32985348834288|37383395344818
32985348834288|37383395345179
32985348834288|37383395345244
32985348834288|37383395345868
32985348834288|37383395346021
32985348834288|37383395346982
32985348834288|37383395347256
21990232555680|26388279067778
21990232555680|28587302324797
21990232555680|30786325579125
21990232555680|30786325579441
21990232555680|30786325581004
21990232555680|32985348833855
21990232555680|35184372090554
21990232555680|37383395346678
19791209302700|21990232559258
19791209302700|26388279068975
19791209300372|28587302323698
21990232557716|28587302322180
21990232557716|32985348835554
21990232557716|35184372089091
4398046512776|4398046513605
4398046512776|6597069768709
4398046512776|8796093023036
4398046512776|10995116278841
4398046512776|10995116278847
4398046512776|10995116279851
4398046512776|10995116280014
4398046512776|10995116280543
4398046512776|17592186047831
4398046512776|19791209300507
4398046512776|19791209301811
4398046512776|19791209301845
4398046512776|19791209301889
4398046512776|24189255811458
4398046512776|24189255812038
4398046512776|24189255814595
4398046512776|24189255814659
4398046512776|26388279068278
4398046512776|26388279068432
4398046512776|26388279068876
4398046512776|26388279069710
4398046512776|26388279070185
4398046512776|28587302324179
4398046512776|30786325578198
4398046512776|30786325578685
4398046512776|30786325580313
4398046512776|32985348836478
4398046512776|35184372090112
4398046512776|37383395347713
4398046513312|4398046513885
4398046513312|6597069767486
4398046513312|13194139535208
4398046513312|19791209302421
4398046513312|24189255814595
4398046513312|32985348833576
4398046513312|32985348836755
4398046513312|37383395345678
4398046513312|37383395347256
35184372089408|35184372089927
35184372089408|37383395345223
35184372089408|37383395345330
2199023258960|4398046511528
2199023258960|10995116278346
2199023258960|10995116279687
2199023258960|13194139536655
2199023258960|17592186044910
2199023258960|17592186046810
2199023258960|19791209300210
2199023258960|19791209301016
2199023258960|24189255814595
2199023258960|26388279069381
21990232557460|24189255814953
21990232557460|26388279069857
21990232557460|28587302322534
21990232557460|28587302325359
21990232557460|30786325578838
21990232557460|30786325579754
21990232557460|30786325581158
21990232557460|32985348835956
21990232557460|32985348836016
21990232557460|35184372089922
21990232557460|35184372089927
21990232557460|35184372092021
21990232557460|37383395347341
19791209302144|19791209302156
19791209302144|19791209302819
19791209302144|21990232557780
19791209302144|21990232558695
19791209302144|21990232558788
19791209302144|21990232558810
19791209302144|21990232558830
19791209302144|24189255814659
19791209302144|24189255814953
19791209302144|26388279068045
19791209302144|26388279068311
19791209302144|26388279068876
19791209302144|26388279069304
19791209302144|28587302322442
19791209302144|28587302324554
19791209302144|28587302325196
19791209302144|28587302325677
19791209302144|28587302325929
19791209302144|30786325578853
19791209302144|30786325580287
19791209302144|30786325581522
19791209302144|32985348835650
19791209302144|35184372089927
19791209302144|37383395344412
19791209302144|37383395344428
19791209302144|37383395345592
19791209302144|37383395347749
35184372088856|35184372089488
35184372088856|35184372089927
35184372088856|35184372090554
35184372088856|35184372092149
35184372088856|35184372092310
35184372088856|37383395345565
35184372088856|37383395346087
35184372088856|37383395347996
35184372088856|37383395348105
35184372088856|37383395348151
6597069768780|6597069769288
6597069768780|6597069769300
6597069768780|6597069769675
6597069768780|6597069770105
6597069768780|6597069770397
6597069768780|6597069770440
6597069768780|8796093022369
6597069768780|8796093022917
6597069768780|8796093023008
6597069768780|8796093024333
6597069768780|8796093024952
6597069768780|8796093025593
6597069768780|8796093025825
6597069768780|8796093025835
6597069768780|10995116278171
6597069768780|10995116279168
6597069768780|10995116280851
6597069768780|10995116280933
6597069768780|13194139533859
6597069768780|13194139533922
6597069768780|13194139535901
6597069768780|13194139536124
6597069768780|15393162790532
6597069768780|15393162790635
6597069768780|15393162790930
6597069768780|15393162791315
6597069768780|17592186044755
6597069768780|17592186044847
6597069768780|17592186044910
6597069768780|17592186045206
6597069768780|17592186045766
6597069768780|17592186046354
6597069768780|17592186046535
6597069768780|19791209300165
6597069768780|19791209303355
6597069768780|19791209303713
6597069768780|19791209303746
6597069768780|21990232556632
6597069768780|21990232559258
6597069768780|24189255812360
6597069768780|24189255813165
6597069768780|24189255813460
6597069768780|24189255814001
6597069768780|24189255814659
6597069768780|26388279067184
6597069768780|26388279068876
6597069768780|26388279068929
6597069768780|26388279068975
6597069768780|26388279069381
6597069768780|26388279070454
6597069768780|28587302324802
6597069768780|28587302325472
6597069768780|30786325581135
6597069768780|30786325581187
6597069768780|30786325581261
6597069768780|30786325581522
6597069768780|32985348833576
6597069768780|32985348833988
6597069768780|32985348834657
6597069768780|32985348835011
6597069768780|32985348835547
6597069768780|32985348836478
6597069768780|32985348837061
6597069768780|35184372088966
6597069768780|35184372089346
6597069768780|35184372089646
6597069768780|35184372089750
6597069768780|35184372092058
6597069768780|35184372092315
6597069768780|37383395345592
6597069768780|37383395346132
6597069768780|37383395346616
2199023258700|4398046513298
2199023258700|4398046513970
2199023258700|10995116279024
2199023258700|10995116280543
2199023258700|13194139533673
2199023258700|17592186045898
2199023258700|21990232558522
2199023258700|28587302325395
2199023258700|30786325579125
2199023258700|30786325579292
2199023258700|32985348834657
2199023258700|37383395345678
4398046512544|4398046513424
4398046512544|4398046514144
4398046512544|6597069769101
4398046512544|8796093024938
4398046512544|8796093024952
4398046512544|8796093026037
4398046512544|10995116279519
4398046512544|10995116280321
4398046512544|13194139535554
4398046512544|15393162789909
4398046512544|15393162790489
4398046512544|15393162791315
4398046512544|15393162791329
4398046512544|19791209301811
4398046512544|19791209301845
4398046512544|19791209303159
4398046512544|21990232555782
4398046512544|21990232557366
4398046512544|21990232557648
4398046512544|21990232558760
4398046512544|24189255812164
4398046512544|26388279068876
4398046512544|28587302323698
4398046512544|28587302324802
4398046512544|30786325581209
4398046512544|30786325581261
4398046512544|35184372089927
4398046512544|35184372092148
4398046512544|37383395345592
4398046512544|37383395345747
4398046512544|37383395348105
4398046513180|4398046513221
4398046513180|4398046513460
4398046513180|4398046513644
4398046513180|4398046513970
4398046513180|4398046514237
4398046513180|4398046514508
4398046513180|6597069766712
4398046513180|6597069768554
4398046513180|6597069768796
4398046513180|6597069768797
4398046513180|6597069769777
4398046513180|6597069770445
4398046513180|8796093022837
4398046513180|8796093025561
4398046513180|8796093025676
4398046513180|10995116277782
4398046513180|10995116278276
4398046513180|10995116280520
4398046513180|10995116280765
4398046513180|10995116281364
4398046513180|13194139534175
4398046513180|13194139534340
4398046513180|13194139534654
4398046513180|13194139534773
4398046513180|13194139535008
4398046513180|13194139536852
4398046513180|15393162788971
4398046513180|15393162790077
4398046513180|15393162790718
4398046513180|15393162790925
4398046513180|15393162791892
4398046513180|15393162792626
4398046513180|17592186048104
4398046513180|19791209300275
4398046513180|19791209300298
4398046513180|19791209300683
4398046513180|19791209302819
4398046513180|19791209303807
4398046513180|21990232555782
4398046513180|21990232556050
4398046513180|21990232556062
4398046513180|21990232556903
4398046513180|21990232557379
4398046513180|21990232557717
4398046513180|24189255812516
4398046513180|24189255812627
4398046513180|24189255813677
4398046513180|24189255814390
4398046513180|26388279066767
4398046513180|26388279067777
4398046513180|26388279067778
4398046513180|26388279068475
4398046513180|26388279070185
4398046513180|28587302323639
4398046513180|28587302323698
4398046513180|28587302324179
4398046513180|28587302324670
4398046513180|30786325577910
4398046513180|30786325579441
4398046513180|30786325580117
4398046513180|30786325580767
4398046513180|30786325581400
4398046513180|32985348833512
4398046513180|32985348834279
4398046513180|32985348834766
4398046513180|32985348836018
4398046513180|35184372089070
4398046513180|35184372089563
4398046513180|35184372090137
4398046513180|35184372091524
4398046513180|35184372092016
4398046513180|35184372092634
4398046513180|37383395344547
4398046513180|37383395345535
4398046513180|37383395345612
4398046513180|37383395346687
4398046513180|37383395347569
4398046513180|37383395347749
21990232556456|21990232559258
21990232556456|24189255813917
21990232556456|24189255813988
21990232556456|26388279066726
21990232556456|26388279068975
21990232556456|30786325579427
21990232556456|30786325580393
21990232556456|32985348833576
21990232556456|32985348834279
21990232556456|35184372090585
26388279067732|28587302325194
26388279067732|35184372089927
28587302325300|28587302325951
28587302325300|30786325578238
28587302325300|30786325578409
28587302325300|30786325579427
28587302325300|32985348835090
28587302325300|35184372089070
28587302325300|35184372089927
28587302325300|37383395345487
13194139537064|26388279068278
17592186046452|21990232559258
15393162789812|15393162790264
15393162789812|15393162790615
15393162789812|15393162790616
15393162789812|15393162790885
15393162789812|15393162791039
15393162789812|15393162791855
15393162789812|15393162791942
15393162789812|15393162792101
15393162789812|15393162792269
15393162789812|15393162792564
15393162789812|17592186045016
15393162789812|17592186045485
15393162789812|17592186047309
15393162789812|17592186048278
15393162789812|19791209300174
15393162789812|19791209300653
15393162789812|19791209300702
15393162789812|19791209300968
15393162789812|19791209301447
15393162789812|19791209301845
15393162789812|21990232556179
15393162789812|21990232556313
15393162789812|21990232556475
15393162789812|21990232557837
15393162789812|21990232558307
15393162789812|21990232558846
15393162789812|21990232559258
15393162789812|24189255811362
15393162789812|24189255811600
15393162789812|24189255812003
15393162789812|24189255812717
15393162789812|24189255812742
15393162789812|24189255813288
15393162789812|24189255813460
15393162789812|24189255814390
15393162789812|24189255814595
15393162789812|26388279067440
15393162789812|26388279068026
15393162789812|26388279068663
15393162789812|26388279068687
15393162789812|26388279068876
15393162789812|26388279069817
15393162789812|26388279070085
15393162789812|26388279070489
15393162789812|28587302324600
15393162789812|28587302324670
15393162789812|28587302325177
15393162789812|28587302325758
15393162789812|30786325578319
15393162789812|30786325578853
15393162789812|30786325579239
15393162789812|30786325579647
15393162789812|30786325579769
15393162789812|30786325579827
15393162789812|30786325580270
15393162789812|30786325580367
15393162789812|30786325580386
15393162789812|30786325580393
15393162789812|30786325580556
15393162789812|30786325580831
15393162789812|30786325581322
15393162789812|30786325581494
15393162789812|32985348833988
15393162789812|32985348835151
15393162789812|32985348836112
15393162789812|32985348836478
15393162789812|35184372089233
15393162789812|35184372090512
15393162789812|35184372090554
15393162789812|35184372091246
15393162789812|35184372091891
15393162789812|37383395344729
15393162789812|37383395345485
15393162789812|37383395345592
15393162789812|37383395345612
15393162789812|37383395345941
15393162789812|37383395346390
15393162789812|37383395346805
15393162789812|37383395347341
15393162789812|37383395347535
15393162789812|37383395347569
15393162789812|37383395347698
15393162789812|37383395347983
15393162789812|37383395348151
15393162789812|37383395348279
24189255812164|24189255813897
24189255812164|24189255814724
24189255812164|26388279066660
24189255812164|26388279066783
24189255812164|26388279067754
24189255812164|26388279068136
24189255812164|28587302322285
24189255812164|30786325579441
24189255812164|32985348834149
24189255812164|32985348835464
24189255812164|32985348837059
24189255812164|35184372089922
24189255812164|35184372089926
24189255812164|35184372089927
24189255812164|35184372090602
24189255812164|37383395346697
24189255812164|37383395347062
26388279070480|28587302322180
26388279070480|28587302324313
26388279070480|28587302324775
26388279070480|28587302324797
26388279070480|28587302325380
26388279070480|30786325578009
26388279070480|30786325578319
26388279070480|30786325578330
26388279070480|30786325579125
26388279070480|30786325579427
26388279070480|30786325580789
26388279070480|30786325581158
26388279070480|32985348834527
26388279070480|32985348835685
26388279070480|32985348836584
26388279070480|32985348837168
26388279070480|35184372089887
26388279070480|35184372090350
26388279070480|35184372090554
26388279070480|35184372091944
26388279070480|35184372092660
26388279070480|37383395344915
2199023258280|2199023258548
2199023258280|2199023259324
2199023258280|4398046511181
2199023258280|4398046511339
2199023258280|4398046511391
2199023258280|4398046511639
2199023258280|4398046511779
2199023258280|4398046512595
2199023258280|4398046513424
2199023258280|4398046513597
2199023258280|6597069766823
2199023258280|6597069766984
2199023258280|6597069768994
2199023258280|6597069769104
2199023258280|6597069769275
2199023258280|6597069769276
2199023258280|6597069770126
2199023258280|6597069770300
2199023258280|6597069770520
2199023258280|8796093024333
2199023258280|8796093024747
2199023258280|8796093025442
2199023258280|8796093025554
2199023258280|8796093026100
2199023258280|10995116278119
2199023258280|10995116278171
2199023258280|10995116279553
2199023258280|10995116279615
2199023258280|10995116279927
2199023258280|10995116281254
2199023258280|13194139533805
2199023258280|13194139534685
2199023258280|13194139534734
2199023258280|13194139536473
2199023258280|13194139536527
2199023258280|15393162789271
2199023258280|15393162789628
2199023258280|15393162789950
2199023258280|15393162791109
2199023258280|15393162792096
2199023258280|17592186044826
2199023258280|17592186046896
2199023258280|17592186047460
2199023258280|17592186047724
2199023258280|17592186048233
2199023258280|19791209300277
2199023258280|19791209300344
2199023258280|19791209302035
2199023258280|19791209302191
2199023258280|19791209303159
2199023258280|21990232556203
2199023258280|21990232557366
2199023258280|21990232557460
2199023258280|21990232557535
2199023258280|21990232558213
2199023258280|21990232558229
2199023258280|21990232559258
2199023258280|24189255811664
2199023258280|24189255811758
2199023258280|24189255812207
2199023258280|24189255812742
2199023258280|24189255812859
2199023258280|24189255813277
2199023258280|24189255814238
2199023258280|24189255814296
2199023258280|24189255814953
2199023258280|24189255814957
2199023258280|26388279066876
2199023258280|26388279067184
2199023258280|26388279069817
2199023258280|26388279070207
2199023258280|26388279070364
2199023258280|28587302322216
2199023258280|28587302323272
2199023258280|28587302323508
2199023258280|28587302324730
2199023258280|28587302325472
2199023258280|30786325579125
2199023258280|30786325579898
2199023258280|30786325579967
2199023258280|30786325581187
2199023258280|30786325581307
2199023258280|32985348833372
2199023258280|32985348833433
2199023258280|32985348834484
2199023258280|32985348834527
2199023258280|32985348834657
2199023258280|32985348834838
2199023258280|32985348835336
2199023258280|32985348836016
2199023258280|32985348836312
2199023258280|32985348836437
2199023258280|32985348836440
2199023258280|32985348836478
2199023258280|32985348837061
2199023258280|32985348837168
2199023258280|35184372089346
2199023258280|35184372089376
2199023258280|35184372089563
2199023258280|35184372090554
2199023258280|35184372092058
2199023258280|37383395345113
2199023258280|37383395345970
2199023258280|37383395346700
15393162789736|15393162789754
15393162789736|17592186044910
15393162789736|17592186047414
15393162789736|19791209300683
15393162789736|19791209301794
15393162789736|24189255811148
15393162789736|24189255812098
15393162789736|24189255812627
15393162789736|26388279069159
15393162789736|26388279069969
15393162789736|28587302323827
15393162789736|30786325579239
15393162789736|30786325580270
15393162789736|30786325581334
15393162789736|32985348833942
15393162789736|35184372092058
15393162789736|35184372092515
35184372090440|37383395346236
21990232555696|30786325579239
21990232555696|32985348833433
21990232555696|35184372091068
21990232555696|35184372091524
21990232555696|37383395344858
6597069767324|6597069770105
6597069767324|8796093025825
6597069767324|10995116280731
6597069767324|10995116280933
6597069767324|10995116281254
6597069767324|13194139534613
6597069767324|13194139535905
6597069767324|15393162789856
6597069767324|19791209300298
6597069767324|21990232559277
6597069767324|21990232559352
6597069767324|24189255811495
6597069767324|24189255812424
6597069767324|26388279067400
6597069767324|26388279069381
6597069767324|30786325579427
6597069767324|32985348834794
6597069767324|35184372089927
6597069767324|35184372090585
32985348833400|37383395346697
19791209303160|26388279068975
19791209303160|28587302324554
19791209303160|32985348834149
21990232555960|21990232559258
32985348836280|32985348836440
32985348836280|32985348836488
32985348836280|32985348836755
32985348836280|32985348837060
32985348836280|35184372089488
32985348836280|35184372089635
32985348836280|35184372090602
32985348836280|37383395345244
32985348836280|37383395345868
32985348836280|37383395346021
32985348836280|37383395347256
35184372091396|37383395346087
32985348836016|35184372089274
32985348836016|35184372091524
32985348836016|35184372092062
32985348836016|35184372092516
32985348836016|37383395345499
32985348836016|37383395345747
32985348836016|37383395348279
24189255813676|26388279068384
24189255813676|26388279069269
24189255813676|28587302322276
24189255813676|28587302322378
24189255813676|28587302324797
24189255813676|28587302325952
24189255813676|30786325578319
24189255813676|30786325578721
24189255813676|30786325578793
24189255813676|30786325580934
24189255813676|30786325581158
24189255813676|32985348834146
24189255813676|32985348835590
24189255813676|35184372089106
24189255813676|35184372091475
24189255813676|35184372092483
24189255813676|37383395345941
24189255813676|37383395346087
13194139536660|17592186046097
13194139536660|17592186047543
13194139536660|17592186047571
13194139536660|19791209301073
13194139536660|19791209303766
13194139536660|21990232555782
13194139536660|24189255811081
13194139536660|24189255811148
13194139536660|24189255812799
13194139536660|24189255813460
13194139536660|24189255814595
13194139536660|26388279068472
13194139536660|26388279068726
13194139536660|28587302323698
13194139536660|28587302324079
13194139536660|28587302324332
13194139536660|28587302324770
13194139536660|28587302325952
13194139536660|30786325578319
13194139536660|30786325578825
13194139536660|30786325580789
13194139536660|30786325581114
13194139536660|32985348833372
13194139536660|32985348834794
13194139536660|32985348835956
13194139536660|35184372090554
13194139536660|37383395347704
2199023259064|4398046514117
2199023259064|6597069766814
2199023259064|6597069768486
2199023259064|6597069769091
2199023259064|6597069769108
2199023259064|8796093023219
2199023259064|8796093025835
2199023259064|13194139533624
2199023259064|13194139534228
2199023259064|15393162791527
2199023259064|15393162792709
2199023259064|17592186045714
2199023259064|19791209300683
2199023259064|21990232558522
2199023259064|21990232559352
2199023259064|24189255811495
2199023259064|26388279067544
2199023259064|26388279070185
2199023259064|28587302322366
2199023259064|28587302323226
2199023259064|28587302324149
2199023259064|28587302324670
2199023259064|32985348833433
2199023259064|32985348834766
2199023259064|32985348836456
2199023259064|35184372089091
2199023259064|35184372090585
2199023259064|37383395345725
24189255813292|26388279067396
24189255813292|26388279067812
24189255813292|26388279068726
24189255813292|28587302323806
24189255813292|28587302325395
24189255813292|30786325579967
24189255812360|24189255812791
24189255812360|26388279066726
24189255812360|26388279068422
24189255812360|26388279070325
24189255812360|28587302323080
24189255812360|30786325580831
24189255812360|30786325581158
24189255812360|32985348834063
24189255812360|32985348834843
24189255812360|32985348836312
26388279068432|26388279069113
26388279068432|26388279069458
26388279068432|28587302323441
26388279068432|28587302323698
26388279068432|28587302325472
26388279068432|28587302325498
26388279068432|30786325579441
26388279068432|30786325580270
26388279068432|35184372089922
26388279068432|35184372090112
26388279068432|37383395345113
26388279068432|37383395346257
19791209303312|21990232558035
19791209303312|21990232558522
19791209303312|24189255813941
19791209303312|24189255814231
19791209303312|24189255814342
19791209303312|24189255814595
19791209303312|26388279067702
19791209303312|28587302325041
19791209303312|30786325578937
19791209303312|30786325581031
19791209303312|30786325581110
19791209303312|30786325581158
19791209303312|32985348834149
19791209303312|32985348834843
19791209303312|32985348834988
19791209303312|32985348836755
19791209303312|35184372088966
19791209303312|35184372089528
19791209303312|35184372090478
19791209303312|35184372091693
19791209303312|37383395344858
19791209303312|37383395344906
6597069770456|10995116280543
6597069770456|13194139534222
6597069770456|15393162791329
6597069770456|21990232555782
6597069770456|21990232557901
6597069770456|24189255812859
6597069770456|30786325579754
2264|6597069766955
2264|10995116278346
2264|10995116280543
2264|13194139536273
2264|19791209301016
2264|21990232555782
2264|24189255814957
2264|26388279068432
2264|26388279068876
2264|26388279068975
2264|28587302322366
2264|30786325581187
2264|37383395346625
24189255813416|28587302325194
24189255813416|30786325579239
24189255813416|30786325579427
24189255813416|30786325581187
24189255813416|32985348833512
24189255813416|32985348834631
24189255813416|35184372090137
24189255813416|35184372091068
24189255813416|35184372092641
24189255813416|37383395346625
32985348833576|32985348834063
32985348833576|32985348834288
32985348833576|32985348834665
32985348833576|32985348834872
32985348833576|32985348837168
32985348833576|35184372089091
32985348833576|35184372089635
32985348833576|35184372091752
32985348833576|37383395345244
32985348833576|37383395345485
32985348833576|37383395345487
32985348833576|37383395346021
32985348833576|37383395346132
32985348833576|37383395347341
15393162790616|15393162791585
15393162790616|21990232555979
15393162790616|21990232556507
15393162790616|24189255812038
15393162790616|24189255814595
15393162790616|35184372089274
15393162790616|37383395344756
15393162790616|37383395346277
8796093023724|10995116279024
8796093023724|10995116280543
8796093023724|13194139533673
8796093023724|17592186048233
4398046513644|4398046513970
4398046513644|4398046514117
4398046513644|4398046514623
4398046513644|4398046514783
4398046513644|6597069768588
4398046513644|6597069768796
4398046513644|6597069769102
4398046513644|6597069769135
4398046513644|6597069770440
4398046513644|8796093024015
4398046513644|8796093025250
4398046513644|8796093025682
4398046513644|10995116277782
4398046513644|10995116278809
4398046513644|13194139533805
4398046513644|13194139533844
4398046513644|13194139535421
4398046513644|13194139535905
4398046513644|13194139536473
4398046513644|13194139536507
4398046513644|15393162789005
4398046513644|15393162789271
4398046513644|15393162789326
4398046513644|15393162790885
4398046513644|15393162792005
4398046513644|15393162792564
4398046513644|17592186046235
4398046513644|17592186046896
4398046513644|17592186047460
4398046513644|19791209300256
4398046513644|19791209300344
4398046513644|19791209300738
4398046513644|19791209301551
4398046513644|19791209303630
4398046513644|21990232555647
4398046513644|21990232555745
4398046513644|21990232556906
4398046513644|21990232558522
4398046513644|21990232558899
4398046513644|21990232559290
4398046513644|24189255811104
4398046513644|24189255811377
4398046513644|24189255812623
4398046513644|24189255813460
4398046513644|24189255814102
4398046513644|24189255814378
4398046513644|26388279068136
4398046513644|26388279068325
4398046513644|26388279069701
4398046513644|26388279069857
4398046513644|26388279069898
4398046513644|26388279070294
4398046513644|28587302322210
4398046513644|28587302323238
4398046513644|28587302323698
4398046513644|28587302323920
4398046513644|28587302324730
4398046513644|28587302324757
4398046513644|28587302325432
4398046513644|30786325577922
4398046513644|30786325578319
4398046513644|30786325578874
4398046513644|30786325579427
4398046513644|30786325579552
4398046513644|30786325579918
4398046513644|30786325580789
4398046513644|30786325581381
4398046513644|32985348834013
4398046513644|32985348834484
4398046513644|32985348834686
4398046513644|32985348835360
4398046513644|35184372090112
4398046513644|35184372090562
4398046513644|37383395345527
4398046513644|37383395345565
37383395344412|37383395344908
37383395344412|37383395345592
35184372089528|35184372091693
35184372089528|35184372091752
6597069768796|6597069769777
6597069768796|8796093023212
6597069768796|8796093025835
6597069768796|10995116277761
6597069768796|10995116278847
6597069768796|10995116279024
6597069768796|10995116279141
6597069768796|13194139536199
6597069768796|15393162791329
6597069768796|15393162792192
6597069768796|17592186045592
6597069768796|17592186046682
6597069768796|17592186048278
6597069768796|21990232556174
6597069768796|21990232557837
6597069768796|21990232557901
6597069768796|21990232558846
6597069768796|21990232559258
6597069768796|24189255812859
6597069768796|24189255813917
6597069768796|24189255813988
6597069768796|24189255814957
6597069768796|26388279066726
6597069768796|26388279067249
6597069768796|26388279067777
6597069768796|26388279067866
6597069768796|26388279068641
6597069768796|26388279068876
6597069768796|26388279069060
6597069768796|26388279069704
6597069768796|26388279069875
6597069768796|28587302323827
6597069768796|28587302324179
6597069768796|30786325577922
6597069768796|30786325577956
6597069768796|30786325578685
6597069768796|30786325578817
6597069768796|30786325581494
6597069768796|32985348835554
6597069768796|32985348836478
6597069768796|35184372089155
6597069768796|35184372089428
6597069768796|35184372089563
6597069768796|35184372090512
6597069768796|35184372090537
6597069768796|35184372090776
6597069768796|35184372091068
6597069768796|35184372091076
6597069768796|35184372092016
6597069768796|37383395344547
6597069768796|37383395344784
6597069768796|37383395346443
6597069768796|37383395347453
6597069768796|37383395347535
6597069768796|37383395347713
19791209302128|19791209302904
19791209302128|21990232557901
19791209302128|21990232559258
19791209302128|24189255811610
19791209302128|24189255813917
19791209302128|26388279068311
19791209302128|26388279068975
19791209302128|26388279069155
19791209302128|26388279069855
19791209302128|26388279070066
19791209302128|26388279070348
19791209302128|28587302323040
19791209302128|28587302325677
19791209302128|30786325578793
19791209302128|30786325580393
19791209302128|32985348833576
19791209302128|32985348834484
19791209302128|32985348834881
19791209302128|32985348835336
19791209302128|32985348836546
19791209302128|32985348836584
19791209302128|35184372089926
19791209302128|35184372091854
19791209302128|37383395346616
24189255811288|24189255811458
24189255811288|24189255812772
24189255811288|26388279068325
24189255811288|26388279069539
24189255811288|28587302323226
24189255811288|28587302324797
24189255811288|28587302325359
24189255811288|32985348833855
24189255811288|35184372092021
19791209301516|26388279068876
19791209301516|30786325578319
19791209301084|19791209301811
19791209301084|19791209302351
19791209301084|19791209303117
19791209301084|19791209303159
19791209301084|19791209303195
19791209301084|21990232556455
19791209301084|21990232556792
19791209301084|21990232557648
19791209301084|21990232558913
19791209301084|24189255812295
19791209301084|24189255812424
19791209301084|24189255812625
19791209301084|24189255812742
19791209301084|24189255812772
19791209301084|24189255813153
19791209301084|26388279067647
19791209301084|26388279067668
19791209301084|26388279068876
19791209301084|26388279069501
19791209301084|26388279069817
19791209301084|28587302323427
19791209301084|28587302324548
19791209301084|28587302325022
19791209301084|28587302325196
19791209301084|28587302325779
19791209301084|28587302326000
19791209301084|30786325578901
19791209301084|30786325579254
19791209301084|30786325579427
19791209301084|30786325579441
19791209301084|30786325579445
19791209301084|30786325579769
19791209301084|30786325580412
19791209301084|30786325581013
19791209301084|30786325581166
19791209301084|30786325581261
19791209301084|32985348833433
19791209301084|32985348834016
19791209301084|32985348834794
19791209301084|32985348835825
19791209301084|32985348835830
19791209301084|32985348836236
19791209301084|32985348836437
19791209301084|32985348837030
19791209301084|35184372089274
19791209301084|35184372089417
19791209301084|35184372089462
19791209301084|35184372090496
19791209301084|35184372091187
19791209301084|35184372092119
19791209301084|37383395345023
19791209301084|37383395345179
19791209301084|37383395345330
19791209301084|37383395345970
19791209301084|37383395347283
19791209301084|37383395348147
24189255814238|30786325578939
24189255814238|30786325579843
24189255814238|30786325581158
24189255814238|32985348834484
24189255814238|35184372089922
24189255814238|35184372090512
2199023259058|4398046513970
2199023259058|4398046514783
2199023259058|6597069769115
2199023259058|6597069770445
2199023259058|8796093024747
2199023259058|8796093025835
2199023259058|13194139534222
2199023259058|15393162791892
2199023259058|17592186048104
2199023259058|19791209301794
2199023259058|19791209303807
2199023259058|21990232556062
2199023259058|24189255814957
2199023259058|26388279068972
2199023259058|28587302324757
2199023259058|30786325579239
2199023259058|30786325579441
2199023259058|30786325580128
2199023259058|30786325581158
2199023259058|30786325581292
2199023259058|32985348833726
2199023259058|32985348834279
2199023259058|32985348834484
2199023259058|35184372091068
2199023259058|37383395346443
2199023259058|37383395347698
26388279068422|26388279068726
26388279068422|26388279068876
26388279068422|26388279069186
26388279068422|26388279069817
26388279068422|26388279069855
26388279068422|26388279069884
26388279068422|26388279069987
26388279068422|26388279070231
26388279068422|26388279070373
26388279068422|28587302323806
26388279068422|28587302323987
26388279068422|28587302324180
26388279068422|28587302324562
26388279068422|28587302324658
26388279068422|28587302324712
26388279068422|28587302324770
26388279068422|28587302325061
26388279068422|28587302325556
26388279068422|28587302325758
26388279068422|30786325578416
26388279068422|30786325578482
26388279068422|30786325578937
26388279068422|30786325578939
26388279068422|30786325578952
26388279068422|30786325579797
26388279068422|30786325580151
26388279068422|30786325580775
26388279068422|30786325581083
26388279068422|30786325581158
26388279068422|30786325581179
26388279068422|30786325581260
26388279068422|32985348834001
26388279068422|32985348834191
26388279068422|32985348834875
26388279068422|32985348835179
26388279068422|32985348835464
26388279068422|35184372089528
26388279068422|35184372089922
26388279068422|37383395344858
26388279068422|37383395344906
26388279068422|37383395345485
26388279068422|37383395345643
26388279068422|37383395346982
26388279068422|37383395347554
32985348835830|35184372090261
32985348835830|35184372091241
28587302324330|30786325578319
28587302324330|35184372089927
24189255813362|24189255813890
24189255813362|26388279068646
24189255813362|26388279068726
24189255813362|26388279070364
24189255813362|28587302324548
24189255813362|30786325579076
24189255813362|30786325579918
24189255813362|32985348833759
24189255813362|35184372089922
24189255813362|35184372089945
24189255813362|37383395347207
35184372090602|37383395345747
35184372090602|37383395345868
35184372090602|37383395347256
24189255812378|24189255814820
24189255812378|30786325579441
24189255812378|30786325580767
24189255812378|32985348835883
24189255812378|35184372092021
24189255812378|35184372092310
14|499
14|2199023255701
14|6597069769108
14|6597069769364
14|10995116281306
14|15393162792709
14|17592186045898
14|19791209302144
14|24189255814595
14|24189255814953
14|26388279067778
14|28587302323649
14|28587302324880
14|30786325579843
14|30786325580767
13194139534366|19791209301084
13194139534366|19791209301253
13194139534366|19791209303773
13194139534366|21990232555979
13194139534366|21990232559258
13194139534366|35184372089462
8796093022238|8796093022396
8796093022238|8796093024700
8796093022238|24189255812038
8796093022238|24189255814595
8796093022238|26388279068876
8796093022238|30786325579125
8796093022238|30786325579292
8796093022238|30786325581158
8796093022238|35184372090137
10995116278158|19791209303159
10995116278158|30786325581158
6597069770126|6597069770244
6597069770126|8796093022260
6597069770126|8796093023383
6597069770126|8796093023494
