:START_ID(Forum)|:END_ID(Person)
1030792157774|30786325581114
1030792157775|32985348834099
1030792157776|32985348834527
1030792157777|32985348836016
1030792157778|32985348836016
1099511634515|32985348836016
1099511634516|32985348836016
1030792157781|32985348836016
1168231111254|32985348836016
1030792157783|32985348836546
1099511634520|35184372091929
1099511634521|35184372092516
1168231111258|37383395344687
1168231111259|37383395345499
1168231111260|37383395345747
1168231111261|37383395346659
1168231111262|37383395347447
1168231111263|37383395347447
1168231111264|37383395347453
1168231111265|37383395347453
6754|135
6755|968
68719483492|968
962072681061|968
962072681062|968
824633727591|968
1168231111272|968
274877913705|968
1099511634538|968
1168231111275|968
687194774124|968
274877913709|968
274877913710|968
549755820655|968
824633727600|968
1099511634545|968
962072681074|968
274877913715|968
206158436980|968
206158436981|968
824633727606|968
1099511634551|968
755914250872|968
274877913721|968
687194774138|968
481036343931|968
206158436988|968
962072681085|968
274877913726|968
755914250879|968
1030792157824|968
893353204353|968
481036343938|968
1030792157827|968
1168231111300|968
68719483525|968
206158436998|968
274877913735|968
549755820680|968
6793|1513
6794|3264
412316867211|3264
274877913740|3264
618475297421|3264
687194774158|3264
687194774159|3264
1099511634576|3264
206158437009|3264
1168231111314|3264
481036343955|3264
618475297428|3264
824633727637|3264
68719483542|3264
481036343959|3264
68719483544|3264
549755820697|3264
1168231111322|3264
1030792157851|3264
68719483548|3264
687194774173|3264
1168231111326|3264
618475297439|3264
549755820704|3264
1030792157857|3264
343597390498|3264
481036343971|3264
68719483556|3264
343597390501|3264
412316867238|3264
824633727655|3264
549755820712|3264
893353204393|3264
68719483562|3264
962072681131|3264
824633727660|3264
343597390509|3264
6830|3392
68719483567|3392
137438960304|3392
824633727665|3392
274877913778|3392
687194774195|3392
549755820724|3392
68719483573|3392
962072681142|3392
1099511634615|3392
1168231111352|3392
343597390521|3392
412316867258|3392
824633727675|3392
1030792157884|3392
962072681149|3392
6846|3392
274877913791|3392
549755820736|3392
824633727681|3392
618475297474|3392
68719483587|3392
412316867268|3392
687194774213|3392
274877913798|3392
274877913799|3392
687194774216|3392
481036344009|3392
343597390538|3392
206158437067|3392
962072681164|3392
274877913805|3392
1099511634638|3392
343597390543|3392
755914250960|3392
274877913809|3392
68719483602|2199023255982
618475297491|2199023255982
1099511634644|2199023255982
962072681173|2199023255982
755914250966|2199023255982
412316867287|2199023255982
755914250968|2199023255982
206158437081|2199023255982
1168231111386|2199023255982
962072681179|2199023255982
618475297500|2199023255982
618475297501|2199023255982
962072681182|2199023255982
755914250975|2199023255982
343597390560|2199023255982
68719483617|2199023255982
1168231111394|2199023255982
962072681187|2199023255982
1030792157924|2199023255982
549755820773|2199023255982
206158437094|2199023255982
481036344039|2199023255982
549755820776|2199023255982
618475297513|2199023255982
893353204458|2199023255982
206158437099|2199023255982
824633727724|2199023255982
549755820781|2199023255982
1099511634670|2199023255982
618475297519|2199023255982
68719483632|2199023255982
618475297521|2199023255982
1099511634674|2199023255982
755914250995|2199023255982
68719483636|2199023256475
755914250997|2199023256475
68719483638|2199023256475
206158437111|2199023256475
1099511634680|2199023256475
412316867321|2199023256475
549755820794|2199023256475
687194774267|2199023256475
1168231111420|2199023256475
137438960381|2199023256475
412316867326|2199023256475
274877913855|2199023256475
549755820800|2199023256475
755914251009|2199023256475
549755820802|2199023256475
343597390595|2199023256475
274877913860|2199023256475
687194774277|2199023256475
481036344070|2199023256475
343597390599|2199023256475
893353204488|2199023256475
687194774281|2199023256475
549755820810|2199023256475
1099511634699|2199023256475
343597390604|2199023256475
137438960397|2199023256475
962072681230|2199023256475
893353204495|2199023256475
687194774288|2199023256475
1168231111441|2199023256475
137438960402|2199023256475
549755820819|2199023256475
618475297556|2199023256475
137438960405|4398046512432
137438960406|4398046513094
1099511634711|4398046513094
1099511634712|4398046513094
206158437145|4398046513094
549755820826|4398046513094
549755820827|4398046513094
824633727772|4398046513094
137438960413|4398046513094
206158437150|4398046513094
1168231111455|4398046513094
412316867360|4398046513094
549755820833|4398046513094
274877913890|4398046513094
755914251043|4398046513094
1030792157988|4398046513094
687194774309|4398046513094
618475297574|4398046513094
893353204519|4398046513094
549755820840|4398046513094
206158437161|4398046513094
962072681258|4398046513094
1030792157995|4398046513094
343597390636|4398046513094
412316867373|4398046513094
687194774318|4398046513094
1099511634735|4398046513094
893353204528|4398046513094
755914251057|4398046513094
687194774322|4398046513094
1030792158003|4398046513094
274877913908|4398046513094
412316867381|4398046513094
206158437174|6597069766956
206158437175|6597069768374
824633727800|6597069768374
412316867385|6597069768374
1168231111482|6597069768374
1099511634747|6597069768374
481036344124|6597069768374
824633727805|6597069768374
687194774334|6597069768374
274877913919|6597069768374
412316867392|6597069768374
893353204545|6597069768374
618475297602|6597069768374
1099511634755|6597069768374
412316867396|6597069768374
824633727813|6597069768374
893353204550|6597069768374
343597390663|6597069768374
1099511634760|6597069768374
755914251081|6597069768374
962072681290|6597069768374
755914251083|6597069768374
274877913932|6597069768374
1168231111501|6597069768374
1168231111502|6597069768374
1099511634767|6597069768374
549755820880|6597069768374
755914251089|6597069768374
412316867410|6597069768374
755914251091|6597069768374
412316867412|6597069768374
274877913941|8796093023464
274877913942|8796093023469
412316867415|8796093023469
343597390680|8796093023469
1168231111513|8796093023469
824633727834|8796093023469
412316867419|8796093023469
481036344156|8796093023469
755914251101|8796093023469
1099511634782|8796093023469
1099511634783|8796093023469
481036344160|8796093023469
481036344161|8796093023469
687194774370|8796093023469
893353204579|8796093023469
755914251108|8796093023469
481036344165|8796093023469
1030792158054|8796093023469
687194774375|8796093023469
1099511634792|8796093023469
1030792158057|8796093023469
962072681322|8796093023469
755914251115|8796093023469
1168231111532|8796093023469
755914251117|8796093023469
1099511634798|8796093023469
274877913967|8796093023469
481036344176|8796093023469
1099511634801|8796093023469
274877913970|8796093024311
274877913971|8796093024595
274877913972|8796093024810
755914251125|8796093024810
687194774390|8796093024810
343597390711|8796093024810
618475297656|8796093024810
687194774393|8796093024810
824633727866|8796093024810
824633727867|8796093024810
1168231111548|8796093024810
1030792158077|8796093024810
893353204606|8796093024810
412316867455|8796093024810
1030792158080|8796093024810
687194774401|8796093024810
1099511634818|8796093024810
893353204611|8796093024810
618475297668|8796093024810
1099511634821|8796093024810
893353204614|8796093024810
618475297671|8796093024810
343597390728|8796093024810
549755820937|8796093024810
618475297674|8796093024810
618475297675|8796093024810
549755820940|8796093024810
274877913997|8796093024810
618475297678|8796093024810
1168231111567|8796093024810
343597390736|10995116280262
343597390737|10995116280750
412316867474|13194139534933
412316867475|13194139534945
481036344212|15393162789698
481036344213|15393162789769
687194774422|15393162789769
824633727895|15393162789769
755914251160|15393162789769
962072681369|15393162789769
549755820954|15393162789769
824633727899|15393162789769
687194774428|15393162789769
893353204637|15393162789769
893353204638|15393162789769
549755820959|15393162789769
687194774432|15393162789769
755914251169|15393162789769
824633727906|15393162789769
824633727907|15393162789769
755914251172|15393162789769
755914251173|15393162789769
481036344230|15393162789769
687194774439|15393162789769
893353204648|15393162789769
1099511634857|15393162789769
893353204650|15393162789769
481036344235|15393162792657
687194774444|15393162792657
1099511634861|15393162792657
618475297710|15393162792657
893353204655|15393162792657
1168231111600|15393162792657
549755820977|15393162792657
962072681394|15393162792657
1030792158131|15393162792657
1030792158132|15393162792657
1030792158133|15393162792657
962072681398|15393162792657
962072681399|15393162792657
549755820984|15393162792657
481036344249|15393162792657
962072681402|15393162792657
549755820987|15393162792657
893353204668|15393162792657
618475297725|15393162792657
824633727934|15393162792657
618475297727|15393162792657
755914251200|15393162792657
549755820993|17592186044854
962072681410|17592186044854
824633727939|17592186044854
1030792158148|17592186044854
755914251205|17592186044854
755914251206|17592186044854
1030792158151|17592186044854
893353204680|17592186044854
962072681417|17592186044854
962072681418|17592186044854
755914251211|17592186044854
687194774476|17592186044854
1030792158157|17592186044854
618475297742|17592186044854
824633727951|17592186044854
824633727952|17592186044854
755914251217|17592186044854
1099511634898|17592186044854
755914251219|17592186044854
687194774484|17592186044854
549755821013|17592186047240
755914251222|17592186047240
1030792158167|17592186047240
755914251224|17592186047240
1030792158169|17592186047240
1030792158170|17592186047240
1030792158171|17592186047240
824633727964|17592186047240
824633727965|17592186047240
618475297758|17592186047240
824633727967|17592186047240
893353204704|17592186047240
687194774497|17592186047240
824633727970|17592186047240
618475297763|17592186047240
755914251236|17592186047240
687194774501|17592186047240
893353204710|17592186047240
1030792158183|17592186047240
549755821032|17592186048170
893353204713|17592186048170
1168231111658|17592186048170
1030792158187|17592186048170
1099511634924|17592186048170
1099511634925|17592186048170
962072681454|17592186048170
893353204719|17592186048170
962072681456|17592186048170
618475297777|17592186048170
1099511634930|17592186048170
549755821043|17592186048170
1168231111668|17592186048170
549755821045|17592186048170
1099511634934|17592186048170
1168231111671|17592186048170
824633727992|17592186048170
893353204729|17592186048170
893353204730|17592186048170
549755821051|17592186048278
618475297788|19791209302421
687194774525|21990232558556
1099511634942|21990232558556
962072681471|21990232558556
893353204736|21990232558556
962072681473|21990232558556
893353204738|21990232558556
687194774531|21990232558556
1099511634948|21990232558556
962072681477|21990232558556
755914251270|21990232558556
893353204743|21990232558556
687194774536|21990232558556
1030792158217|21990232558556
824633728010|21990232558556
755914251275|21990232558556
824633728012|21990232558556
687194774541|21990232558810
893353204750|21990232558810
755914251279|21990232558810
755914251280|21990232558810
1099511634961|21990232558810
893353204754|21990232558810
893353204755|21990232558810
755914251284|21990232558810
893353204757|21990232558810
893353204758|21990232558810
962072681495|21990232558810
962072681496|21990232558810
1099511634969|21990232558810
687194774554|21990232558810
1099511634971|21990232558810
893353204764|21990232558810
755914251293|24189255811422
824633728030|24189255811422
893353204767|24189255811422
824633728032|24189255811422
1099511634977|24189255811422
824633728034|24189255811422
893353204771|24189255811422
1030792158244|24189255811422
1030792158245|24189255811422
893353204774|24189255811422
1099511634983|24189255811422
1168231111720|24189255811422
962072681513|24189255811422
893353204778|28587302322745
962072681515|30786325578636
962072681516|30786325578935
1030792158253|30786325578935
1168231111726|30786325578935
1030792158255|30786325578935
1099511634992|30786325578935
1099511634993|30786325578935
1099511634994|30786325578935
962072681523|30786325579730
962072681524|30786325580227
962072681525|30786325580227
1030792158262|30786325580227
962072681527|30786325580227
1030792158264|30786325580227
962072681529|30786325580227
1030792158266|30786325580227
1030792158267|30786325580227
962072681532|30786325580452
1099511635005|30786325580452
1099511635006|30786325580452
1168231111743|30786325580452
1099511635008|30786325580452
1099511635009|30786325580452
962072681538|30786325580452
1030792158275|30786325580452
1030792158276|32985348835547
1099511635013|32985348835547
1030792158278|32985348835547
1168231111751|32985348835547
1168231111752|32985348835547
1099511635017|32985348835547
1030792158282|32985348835691
1099511635019|35184372092702
1168231111756|35184372092702
1099511635021|35184372092702
1168231111758|37383395345032
1168231111759|37383395345032
1168231111760|37383395348078
1168231111761|37383395348078
7250|356
687194774611|356
824633728084|356
1099511635029|356
1030792158294|356
687194774615|356
343597390936|356
68719483993|356
1168231111770|356
893353204827|356
755914251356|356
755914251357|356
412316867678|356
962072681567|356
68719484000|356
274877914209|356
7266|356
549755821155|356
481036344420|356
962072681573|356
824633728102|356
68719484007|356
343597390952|356
137438960745|356
618475297898|356
412316867691|356
893353204844|356
343597390957|356
68719484014|356
137438960751|356
481036344432|356
7281|356
1030792158322|356
68719484019|356
206158437492|356
618475297909|356
7286|3497
274877914231|3497
1030792158328|3497
68719484025|3497
618475297914|3497
274877914235|3497
206158437500|3497
962072681597|3497
1099511635070|3497
481036344447|3497
68719484032|3497
481036344449|3497
343597390978|3497
1099511635075|3497
1168231111812|3497
893353204869|3497
618475297926|3497
755914251399|3497
1168231111816|3497
893353204873|3497
68719484042|3497
1099511635083|3497
137438960780|3497
549755821197|3497
412316867726|3497
549755821199|3497
206158437520|3497
137438960785|3497
549755821202|3497
7315|3497
481036344468|3497
481036344469|3497
1030792158358|3497
962072681623|3497
7320|3497
481036344473|3497
68719484058|2199023258520
824633728155|2199023258520
893353204892|2199023258520
549755821213|2199023258520
206158437534|2199023258520
137438960799|2199023258520
1168231111840|2199023258520
274877914273|2199023258520
893353204898|2199023258520
412316867747|2199023258520
274877914276|2199023258520
206158437541|2199023258520
343597391014|2199023258520
206158437543|2199023258520
824633728168|2199023258520
206158437545|2199023258520
1099511635114|2199023258520
962072681643|2199023258520
549755821228|2199023258520
137438960813|2199023258520
206158437550|2199023258520
206158437551|2199023258520
481036344496|2199023258520
824633728177|2199023258520
68719484082|2199023258520
481036344499|2199023258520
206158437556|2199023258520
687194774709|2199023258520
1099511635126|2199023258520
549755821239|2199023258520
412316867768|2199023258520
481036344505|2199023258520
687194774714|2199023258520
1030792158395|2199023258520
68719484092|2199023258833
137438960829|4398046511969
137438960830|4398046513209
618475297983|4398046513209
206158437568|6597069769052
343597391041|6597069769052
962072681666|6597069769052
824633728195|6597069769052
343597391044|6597069769052
549755821253|6597069769052
1099511635142|6597069769052
1099511635143|6597069769052
343597391048|6597069769052
1099511635145|6597069769052
412316867786|6597069769052
755914251467|6597069769052
549755821260|6597069769052
481036344525|6597069769052
962072681678|6597069769052
274877914319|6597069769052
618475298000|6597069769052
274877914321|6597069769052
343597391058|6597069769052
893353204947|6597069769052
343597391060|6597069769052
1030792158421|6597069769052
206158437590|6597069769052
893353204951|6597069769052
755914251480|6597069769052
962072681689|6597069769052
618475298010|6597069769052
481036344539|6597069769052
412316867804|6597069769052
687194774749|6597069769052
206158437598|6597069770143
274877914335|8796093025510
755914251488|8796093025510
618475298017|8796093025510
755914251490|8796093025510
962072681699|8796093025510
824633728228|8796093025510
1168231111909|8796093025510
549755821286|8796093025510
274877914343|8796093025510
481036344552|8796093025510
755914251497|8796093025510
1099511635178|8796093025510
274877914347|8796093025510
1168231111916|8796093025510
893353204973|8796093025510
824633728238|8796093025510
412316867823|8796093025510
1099511635184|8796093025510
274877914353|8796093025510
481036344562|8796093025510
549755821299|8796093025510
893353204980|8796093025510
412316867829|8796093025510
893353204982|8796093025510
687194774775|8796093025510
412316867832|8796093025510
687194774777|8796093025510
1099511635194|8796093025510
343597391099|10995116278306
343597391100|10995116280204
824633728253|10995116280204
618475298046|10995116280204
1168231111935|10995116280204
412316867840|10995116280204
824633728257|10995116280204
549755821314|10995116280204
618475298051|10995116280204
549755821316|10995116280204
893353204997|10995116280204
412316867846|10995116280204
1099511635207|10995116280204
1099511635208|10995116280204
1030792158473|10995116280204
687194774794|10995116280204
1099511635211|10995116280204
412316867852|10995116280204
1168231111949|10995116280204
481036344590|10995116280204
962072681743|10995116280204
824633728272|10995116280204
618475298065|10995116280204
893353205010|10995116280204
962072681747|10995116280204
893353205012|10995116280204
962072681749|10995116280204
412316867862|13194139533728
1099511635223|13194139533728
1168231111960|13194139533728
1099511635225|13194139533728
481036344602|13194139533728
824633728283|13194139533728
962072681756|13194139533728
893353205021|13194139533728
687194774814|13194139533728
1030792158495|13194139533728
755914251552|13194139533728
618475298081|13194139533728
824633728290|13194139533728
962072681763|13194139533728
893353205028|13194139533728
549755821349|13194139533728
893353205030|13194139533728
1168231111975|13194139533728
1168231111976|13194139533728
893353205033|13194139533728
549755821354|13194139533728
962072681771|13194139533728
481036344620|13194139533728
893353205037|13194139533728
412316867886|13194139535162
755914251567|13194139535162
893353205040|13194139535162
549755821361|13194139535162
481036344626|13194139535162
1030792158515|13194139535162
1099511635252|13194139535162
481036344629|13194139535162
824633728310|13194139535162
1099511635255|13194139535162
618475298104|13194139535162
1030792158521|13194139535162
481036344634|13194139535162
481036344635|13194139535162
1030792158524|13194139535162
824633728317|13194139535162
1030792158526|13194139535162
687194774847|13194139535162
618475298112|13194139535162
755914251585|13194139535162
962072681794|13194139535162
687194774851|13194139535162
481036344644|13194139535162
481036344645|15393162791630
1168231112006|15393162791630
1099511635271|15393162791630
1030792158536|15393162791630
893353205065|15393162791630
893353205066|15393162791630
549755821387|15393162791630
687194774860|15393162791630
687194774861|15393162791630
481036344654|15393162791630
755914251599|15393162791630
1099511635280|15393162791630
687194774865|15393162791630
687194774866|15393162791630
549755821395|15393162791630
824633728340|15393162791630
824633728341|15393162791630
1030792158550|15393162791630
549755821399|15393162791630
687194774872|15393162791630
755914251609|15393162791630
1099511635290|15393162791630
549755821403|17592186045614
1099511635292|17592186045614
755914251613|17592186045614
1030792158558|17592186045614
893353205087|17592186045614
824633728352|17592186045614
618475298145|17592186045614
893353205090|17592186045614
1030792158563|17592186045614
1168231112036|17592186045614
893353205093|17592186045614
1168231112038|17592186045614
1099511635303|17592186045614
618475298152|17592186045614
824633728361|17592186045614
755914251626|17592186045614
687194774891|17592186045614
618475298156|17592186045614
618475298157|17592186045614
824633728366|17592186045614
824633728367|17592186045614
755914251632|17592186045614
618475298161|17592186045614
549755821426|17592186045968
687194774899|21990232557633
755914251636|24189255811495
893353205109|24189255811495
1099511635318|24189255811495
893353205111|24189255811495
1099511635320|24189255811495
962072681849|24189255811495
962072681850|24189255811495
1030792158587|24189255811495
1168231112060|24189255811495
962072681853|24189255811495
1168231112062|24189255811495
1099511635327|24189255811495
1168231112064|24189255811495
755914251649|24189255812627
824633728386|24189255812627
824633728387|24189255812627
755914251652|24189255812627
1099511635333|24189255812627
893353205126|24189255812627
962072681863|24189255812627
1168231112072|24189255812627
1168231112073|24189255812627
1099511635338|24189255812627
1168231112075|24189255812627
1030792158604|24189255812627
962072681869|24189255812627
893353205134|24189255812627
755914251663|24189255813039
893353205136|24189255813039
824633728401|24189255813039
824633728402|24189255813039
1030792158611|24189255813039
962072681876|24189255813039
824633728405|24189255813039
962072681878|24189255813039
824633728407|24189255813039
755914251672|24189255813039
1030792158617|24189255813039
893353205146|24189255813039
1030792158619|24189255813039
824633728412|26388279068997
893353205149|28587302324757
893353205150|28587302325386
1099511635359|28587302325386
1168231112096|28587302325386
1099511635361|28587302325386
1030792158626|28587302325386
1099511635363|28587302325386
1168231112100|28587302325386
1030792158629|28587302325386
1168231112102|28587302325386
893353205159|28587302325453
1168231112104|28587302325453
1099511635369|28587302325453
1168231112106|28587302325453
1030792158635|28587302325453
893353205164|28587302325453
1030792158637|28587302325453
1030792158638|28587302325453
1099511635375|28587302325453
962072681904|28587302325453
893353205169|28587302325768
893353205170|28587302325816
1099511635379|28587302325816
1099511635380|28587302325816
893353205173|28587302325816
1099511635382|28587302325816
1030792158647|28587302325816
962072681912|28587302325816
962072681913|28587302325816
962072681914|28587302325816
1168231112123|28587302325816
962072681916|30786325578535
962072681917|30786325578535
962072681918|30786325578535
1030792158655|30786325578535
1030792158656|30786325578535
1099511635393|30786325578535
1030792158658|30786325578535
962072681923|30786325580727
1168231112132|30786325580727
962072681925|30786325580727
1030792158662|30786325580727
962072681927|30786325580727
1168231112136|30786325580727
1168231112137|30786325580727
1030792158666|32985348834875
1168231112139|32985348834875
1099511635404|32985348834875
1168231112141|32985348834875
1099511635406|35184372090776
1099511635407|35184372091777
1168231112144|35184372091777
1099511635409|35184372091777
1168231112146|35184372091777
1099511635411|35184372092016
1099511635412|35184372092016
1099511635413|35184372092016
1168231112150|35184372092016
1168231112151|37383395346478
1168231112152|37383395346625
1168231112153|37383395346625
1168231112154|37383395346827
1168231112155|37383395346910
1168231112156|37383395347787
7645|2928
274877914590|2928
962072681951|2928
274877914592|2928
549755821537|2928
412316868066|2928
481036344803|2928
343597391332|2928
824633728485|2928
412316868070|2928
137438961127|2928
481036344808|2928
206158437865|2928
549755821546|2928
137438961131|2928
206158437868|2928
1168231112173|2928
549755821550|2928
412316868079|2928
206158437872|2928
893353205233|2928
412316868082|2928
1030792158707|2928
824633728500|2928
1030792158709|2928
274877914614|2928
824633728503|2928
893353205240|2928
687194775033|2928
137438961146|2928
137438961147|2928
549755821564|2928
412316868093|2928
206158437886|2928
893353205247|2928
68719484416|2199023255960
824633728513|2199023255960
962072681986|2199023255960
481036344835|2199023255960
1030792158724|2199023255960
618475298309|2199023255960
549755821574|2199023255960
618475298311|2199023255960
206158437896|2199023255960
1099511635465|2199023255960
412316868106|2199023255960
481036344843|2199023255960
343597391372|2199023255960
893353205261|2199023255960
962072681998|2199023255960
1030792158735|2199023255960
687194775056|2199023255960
1099511635473|2199023255960
206158437906|2199023255960
755914251795|2199023255960
481036344852|2199023255960
412316868117|2199023255960
893353205270|2199023255960
1099511635479|2199023255960
824633728536|2199023255960
412316868121|2199023255960
618475298330|2199023255960
687194775067|2199023255960
618475298332|2199023255960
137438961181|2199023255960
412316868126|2199023255960
755914251807|2199023255960
824633728544|2199023255960
68719484449|2199023256968
1030792158754|2199023256968
137438961187|2199023256968
412316868132|2199023256968
755914251813|2199023256968
687194775078|2199023256968
824633728551|2199023256968
755914251816|2199023256968
1168231112233|2199023256968
893353205290|2199023256968
274877914667|2199023256968
412316868140|2199023256968
824633728557|2199023256968
412316868142|2199023256968
274877914671|2199023256968
549755821616|2199023256968
206158437937|2199023256968
274877914674|2199023256968
893353205299|2199023256968
1168231112244|2199023256968
481036344885|2199023256968
549755821622|2199023256968
481036344887|2199023256968
1168231112248|2199023256968
206158437945|2199023256968
412316868154|2199023256968
893353205307|2199023256968
755914251836|2199023256968
481036344893|2199023256968
412316868158|2199023256968
824633728575|2199023256968
1168231112256|2199023256968
137438961217|2199023256968
68719484482|2199023257417
824633728579|2199023257417
962072682052|2199023257417
824633728581|2199023257417
1030792158790|2199023257417
137438961223|2199023257417
618475298376|2199023257417
1030792158793|2199023257417
137438961226|2199023257417
1030792158795|2199023257417
824633728588|2199023257417
1099511635533|2199023257417
755914251854|2199023257417
824633728591|2199023257417
618475298384|2199023257417
412316868177|2199023257417
343597391442|2199023257417
824633728595|2199023257417
549755821652|2199023257417
1099511635541|2199023257417
274877914710|2199023257417
1168231112279|2199023257417
1168231112280|2199023257417
549755821657|2199023257417
137438961242|2199023257417
893353205339|2199023257417
343597391452|2199023257417
893353205341|2199023257417
549755821662|2199023257417
343597391455|2199023257417
274877914720|2199023257417
755914251873|2199023257417
1099511635554|2199023257417
893353205347|2199023257417
343597391460|2199023257417
137438961253|4398046511446
137438961254|4398046514723
1030792158823|4398046514723
549755821672|4398046514723
549755821673|4398046514723
274877914730|4398046514723
824633728619|4398046514723
1168231112300|4398046514723
412316868205|4398046514723
549755821678|4398046514723
343597391471|4398046514723
549755821680|4398046514723
618475298417|4398046514723
962072682098|4398046514723
893353205363|4398046514723
206158438004|4398046514723
962072682101|4398046514723
1168231112310|4398046514723
824633728631|4398046514723
824633728632|4398046514723
343597391481|4398046514723
549755821690|4398046514723
206158438011|4398046514723
1168231112316|4398046514723
137438961277|4398046514723
687194775166|4398046514723
618475298431|4398046514723
274877914752|4398046514723
274877914753|4398046514723
962072682114|4398046514723
1030792158851|4398046514723
274877914756|4398046514723
687194775173|4398046514723
206158438022|6597069769542
481036344967|6597069769542
962072682120|6597069769542
481036344969|6597069769542
412316868234|6597069769542
1030792158859|6597069769542
481036344972|6597069769542
481036344973|6597069769542
1168231112334|6597069769542
893353205391|6597069769542
687194775184|6597069769542
962072682129|6597069769542
206158438034|6597069769542
274877914771|6597069769542
343597391508|6597069769542
412316868245|6597069769542
618475298454|6597069769542
687194775191|6597069769542
1168231112344|6597069769542
893353205401|6597069769542
1030792158874|6597069769542
1168231112347|6597069769542
1030792158876|6597069769542
618475298461|6597069769542
549755821726|6597069769542
962072682143|6597069769542
1099511635616|6597069769542
412316868257|6597069769542
1030792158882|6597069769542
893353205411|6597069769542
893353205412|6597069769542
274877914789|8796093022573
824633728678|8796093022573
1168231112359|8796093022573
893353205416|8796093022573
618475298473|8796093022573
1030792158890|8796093022573
755914251947|8796093022573
343597391532|8796093022573
755914251949|8796093022573
343597391534|8796093022573
1099511635631|8796093022573
893353205424|8796093022573
481036345009|8796093022573
343597391538|8796093022573
1099511635635|8796093022573
1030792158900|8796093022573
412316868277|8796093022573
412316868278|8796093022573
824633728695|8796093022573
755914251960|8796093022573
343597391545|8796093022573
687194775226|8796093022573
618475298491|8796093022573
962072682172|8796093022573
687194775229|8796093022573
1099511635646|8796093022573
549755821759|8796093022573
274877914816|8796093022759
274877914817|8796093023539
824633728706|8796093023539
618475298499|8796093023539
343597391556|8796093023539
962072682181|8796093023539
1168231112390|8796093023539
481036345031|8796093023539
618475298504|8796093023539
412316868297|8796093023539
343597391562|8796093023539
343597391563|8796093023539
893353205452|8796093023539
618475298509|8796093023539
1168231112398|8796093023539
1168231112399|8796093023539
893353205456|8796093023539
618475298513|8796093023539
549755821778|8796093023539
481036345043|8796093023539
481036345044|8796093023539
962072682197|8796093023539
549755821782|8796093023539
343597391575|8796093023539
618475298520|8796093023539
343597391577|8796093023539
893353205466|8796093023539
343597391579|8796093023539
274877914844|8796093024156
962072682205|8796093024156
481036345054|8796093024156
962072682207|8796093024156
549755821792|8796093024156
687194775265|8796093024156
687194775266|8796093024156
824633728739|8796093024156
412316868324|8796093024156
481036345061|8796093024156
412316868326|8796093024156
343597391591|8796093024156
343597391592|8796093024156
687194775273|8796093024156
962072682218|8796093024156
618475298539|8796093024156
549755821804|8796093024156
687194775277|8796093024156
1030792158958|8796093024156
893353205487|8796093024156
824633728752|8796093024156
893353205489|8796093024156
549755821810|8796093024156
687194775283|8796093024156
1168231112436|8796093024156
1030792158965|8796093024156
549755821814|8796093024156
481036345079|8796093024156
343597391608|10995116280711
962072682233|10995116280711
1099511635706|10995116280711
824633728763|10995116280711
824633728764|10995116280711
962072682237|10995116280711
549755821822|10995116280711
412316868351|10995116280711
618475298560|10995116280711
687194775297|10995116280711
1099511635714|10995116280711
824633728771|10995116280711
1030792158980|10995116280711
962072682245|10995116280711
755914252038|10995116280711
1168231112455|10995116280711
412316868360|10995116280711
1168231112457|10995116280711
687194775306|10995116280711
1030792158987|10995116280711
893353205516|10995116280711
1030792158989|10995116280711
412316868366|10995116280711
755914252047|10995116280711
412316868368|10995116280711
412316868369|13194139534557
755914252050|13194139534557
549755821843|13194139534557
549755821844|13194139534557
1168231112469|13194139534557
549755821846|13194139534557
1030792158999|13194139534557
824633728792|13194139534557
755914252057|13194139534557
1099511635738|13194139534557
755914252059|13194139534557
549755821852|13194139534557
687194775325|13194139534557
893353205534|13194139534557
893353205535|13194139534557
481036345120|13194139534557
618475298593|13194139534557
687194775330|13194139534557
962072682275|13194139534557
618475298596|13194139534557
481036345125|13194139534557
893353205542|13194139534557
618475298599|13194139534557
618475298600|13194139534557
412316868393|13194139536442
893353205546|13194139536442
618475298603|13194139536442
1099511635756|13194139536442
618475298605|19791209300683
893353205550|19791209300683
962072682287|19791209300683
687194775344|19791209300683
755914252081|19791209300683
893353205554|19791209300683
824633728819|19791209300683
1030792159028|19791209300683
962072682293|19791209300683
824633728822|19791209300683
893353205559|19791209300683
962072682296|19791209300683
824633728825|19791209300683
824633728826|19791209300683
1168231112507|19791209300683
1030792159036|19791209300683
687194775357|19791209300683
618475298622|19791209303673
687194775359|21990232558035
687194775360|21990232558605
1030792159041|21990232558605
1168231112514|21990232558605
755914252099|21990232558605
755914252100|21990232558605
1030792159045|21990232558605
1030792159046|21990232558605
1099511635783|21990232558605
1099511635784|21990232558605
824633728841|21990232558605
893353205578|21990232558605
755914252107|21990232558605
893353205580|21990232558605
824633728845|21990232558605
962072682318|21990232558605
755914252111|21990232558605
687194775376|21990232558913
755914252113|24189255812442
1168231112530|24189255812442
893353205587|24189255812442
893353205588|24189255812442
1168231112533|24189255812442
893353205590|24189255812442
962072682327|24189255812442
962072682328|24189255812442
824633728857|24189255812442
1168231112538|24189255812442
824633728859|24189255812442
962072682332|24189255812442
1099511635805|24189255812442
755914252126|24189255812625
755914252127|24189255813288
824633728864|26388279069030
824633728865|26388279070181
824633728866|26388279070181
893353205603|26388279070181
1030792159076|26388279070181
962072682341|26388279070181
1099511635814|26388279070181
962072682343|26388279070181
1168231112552|26388279070181
1168231112553|26388279070181
1168231112554|26388279070181
