:START_ID(Person)|:END_ID(Company)
35184372089268|1001
35184372089268|1002
35184372092564|916
35184372092564|919
35184372092564|936
35184372092564|908
35184372092564|925
4398046511992|552
4398046511992|553
4398046511992|541
2199023257620|1062
2199023257620|774
2199023257620|534
6597069769288|324
3144|929
3144|932
3144|916
13194139533664|545
13194139533664|548
13194139533664|553
13194139533664|542
10995116281476|1558
2199023258992|389
2199023258992|374
2199023258992|393
2199023258992|383
2199023257396|1299
2199023257396|1301
15393162791732|497
15393162791732|498
15393162791732|517
15393162791732|511
28587302324828|772
28587302324828|773
28587302324828|774
35184372089108|437
35184372089108|425
35184372089108|430
24189255812996|728
24189255812996|906
24189255812996|925
24189255812996|926
32985348836956|528
32985348836956|680
32985348836956|664
32985348836956|667
26388279067396|1164
26388279067396|1167
26388279069060|672
26388279069060|675
26388279069060|678
26388279069060|665
13194139535220|887
13194139535220|890
13194139535220|894
6597069770100|1012
6597069770100|827
8796093024504|147
8796093024504|150
8796093024504|184
8796093024504|170
8796093024504|157
6597069768440|1557
6597069768440|1559
6597069768440|1560
2199023257436|672
2199023257436|668
2199023257436|671
2199023258772|896
2199023258772|891
2199023258772|895
26388279069964|1118
21990232556828|135
21990232556828|170
21990232556828|158
2199023255744|545
2199023255744|550
2199023255744|539
2199023255744|543
3756|1557
3756|1560
17592186047632|722
17592186047632|716
17592186047632|719
15393162789920|935
15393162789920|921
15393162789920|910
32985348836972|914
32985348836972|920
32985348836972|937
17592186047252|304
17592186047252|305
17592186047252|306
17592186047252|303
17592186044876|83
17592186044876|460
30786325581260|546
30786325581260|551
32985348836312|1312
32985348836312|1316
32985348836312|1306
32985348836312|1310
3392|371
3392|374
3392|391
3392|381
10995116280988|1557
10995116280988|1559
10995116280988|1561
1244|896
1244|897
1244|888
1244|892
1244|895
10995116279768|1089
10995116279768|1065
10995116279768|1087
28587302324736|673
28587302324736|675
28587302324736|678
28587302324736|664
28587302324736|666
35184372090512|1559
35184372090512|1560
35184372090512|825
15393162789144|928
15393162789144|915
15393162789144|931
15393162789144|920
15393162789144|936
13194139533624|917
13194139533624|920
24189255814140|564
17592186045172|833
17592186045172|836
17592186045172|842
17592186045172|843
17592186045172|829
37383395345708|544
37383395345708|551
37383395345708|539
37383395345708|1005
19791209300652|928
19791209300652|911
30786325580556|1129
30786325580556|778
30786325580556|1131
30786325580556|1134
21990232556300|565
21990232556300|583
24189255813132|1521
24189255813132|1459
24189255813132|1479
24189255813132|1454
6597069766940|1397
3300|1002
28587302322260|1377
28587302322260|1365
28587302322260|1356
28587302322260|1388
28587302322260|1373
4398046513948|400
21990232556648|550
21990232556648|552
6597069770520|1255
6597069770520|1272
6597069770520|1240
1432|551
1432|543
4398046513988|978
4398046513988|979
28587302324548|1467
28587302324548|1517
28587302324548|1503
32985348834424|801
32985348834424|787
32985348834424|805
32985348834424|791
32985348834424|783
13194139535208|545
13194139535208|553
10995116278120|544
10995116278120|546
10995116278120|548
10995116278120|554
37383395345876|265
37383395345876|266
37383395345876|287
17592186047708|1140
17592186047708|1156
17592186047708|1160
17592186047708|1161
104|965
104|958
37383395346856|866
37383395346856|708
37383395346856|709
37383395346856|699
37383395346856|700
8796093025840|544
8796093025840|546
8796093025840|549
8796093025840|550
2199023258724|723
2199023258724|725
2199023258724|727
2199023258724|716
19791209303492|1561
35184372089396|578
35184372089396|562
35184372089396|567
35184372089396|584
8796093023936|770
8796093023936|763
32985348836460|481
32985348836460|465
32985348836460|486
32985348836460|478
35184372091076|177
35184372091076|146
35184372091076|165
28587302324332|546
28587302324332|540
13194139534912|915
13194139534912|131
13194139534912|934
13194139534912|924
24189255813456|32
15393162791776|721
15393162791776|724
15393162791776|725
15393162791776|719
8796093025632|981
26388279069324|4
26388279069324|6
28587302325236|553
28587302325236|540
10995116280204|931
10995116280204|908
37383395347248|510
17592186047724|864
2199023259436|1089
2199023259436|1059
2199023259436|1092
2199023259436|1029
2199023259436|1032
37383395347704|913
37383395347704|906
30786325579932|781
19791209301660|598
19791209301660|603
19791209301660|591
24189255813460|1174
2199023258708|572
3668|538
3668|554
3668|539
3656|50
3656|57
3656|45
3656|77
21990232556068|1172
21990232556068|1150
2199023256724|1104
4398046513128|1539
4398046511284|1568
4398046511284|1567
4398046513424|1008
4398046513424|963
4398046513424|949
4398046513424|955
4398046513424|957
30786325580324|916
30786325580324|935
30786325580324|922
30786325580324|925
24189255812292|140
26388279068044|1522
26388279068044|2
26388279068044|1529
26388279068044|1450
26388279068044|1530
15393162789536|834
15393162789536|839
15393162789536|840
15393162789536|828
15393162789536|831
8796093025056|304
8796093025056|307
8796093025056|1334
8796093025056|299
2199023259296|467
32985348834288|585
32985348834288|540
32985348834288|590
15393162790424|551
15393162790424|539
15393162790424|540
15393162790424|541
15393162790424|543
21990232555680|961
21990232555680|963
21990232555680|953
21990232555680|955
19791209302700|1153
19791209302700|1169
19791209302700|1166
19791209300372|465
19791209300372|820
35184372090064|1456
35184372090064|1463
35184372090064|1481
32985348834988|547
32985348834988|539
32985348834988|542
4398046512776|193
4398046512776|186
4398046512776|188
4398046512776|189
35184372089408|108
35184372089408|109
2199023258960|551
2199023258960|553
2199023258960|554
21990232557460|924
21990232557460|909
19791209302144|1061
19791209302144|1063
19791209302144|1051
19791209302144|1055
35184372088856|913
35184372088856|933
6597069768780|996
6597069768780|984
6597069768780|991
2199023258700|385
2199023258700|374
2199023258700|392
4398046513180|400
21990232556456|758
26388279067732|109
17592186046452|1495
15393162789812|306
15393162789812|299
15393162789812|303
24189255812164|548
24189255812164|538
24189255812164|543
26388279070480|817
26388279070480|917
2199023258280|1117
2199023258280|1118
15393162789736|400
15393162789736|399
35184372090440|296
35184372090440|297
35184372090440|298
6597069767324|434
6597069767324|420
6597069767324|441
8796093024820|545
8796093024820|549
8796093024820|538
8796093024820|540
32985348833400|832
32985348833400|840
32985348833400|841
32985348833400|809
32985348833400|842
21990232555960|758
32985348836280|553
32985348836280|554
32985348836280|543
32985348836016|679
32985348836016|667
24189255813676|917
24189255813676|934
24189255813676|935
24189255813676|905
24189255813676|938
37383395347516|929
37383395347516|122
37383395347516|506
13194139536660|960
13194139536660|963
13194139536660|956
37383395345688|1295
2199023259064|711
2199023259064|696
2199023259064|698
2199023259064|699
24189255813292|1558
24189255813292|1561
24189255812360|1317
24189255812360|1303
19791209302876|470
19791209302876|457
19791209302876|461
26388279068432|309
26388279068432|326
26388279068432|311
26388279068432|329
19791209303312|551
19791209303312|553
19791209303312|538
19791209303312|765
19791209303312|542
2264|1569
2264|1570
2264|1571
24189255813416|1570
32985348833576|577
32985348833576|569
32985348833576|572
32985348833576|575
15393162790616|1018
15393162790616|1021
15393162790616|1022
8796093023724|960
8796093023724|965
8796093023724|966
8796093023724|968
8796093023724|958
37383395344412|1248
35184372089528|546
35184372089528|547
35184372089528|550
6597069768796|777
30786325579996|296
30786325579996|297
30786325579996|298
19791209302128|1369
24189255811288|961
24189255811288|952
24189255811288|956
24189255811288|959
10995116280774|1009
10995116280774|837
10995116280774|86
10995116280774|104
10995116280774|904
35184372092114|1108
35184372092114|1033
26388279068422|549
26388279068422|254
26388279068422|543
32985348835830|150
32985348835830|151
32985348835830|167
32985348835830|155
26388279068950|642
26388279068950|623
21990232557162|548
28587302324330|917
28587302324330|924
28587302324330|767
6597069767754|296
6597069767754|297
30786325578482|546
30786325578482|251
30786325578482|540
30786325578482|541
35184372090602|545
35184372090602|551
35184372090602|553
14|603
14|589
14|591
13194139534366|996
13194139534366|989
10995116278158|7
10995116278158|8
10995116278158|9
6597069770126|921
6597069770126|938
6597069770126|910
6597069770126|911
21990232555602|809
21990232555602|810
26388279068886|280
26388279068886|729
26388279068886|813
26388279068886|1007
28587302325430|962
28587302325430|963
28587302325430|958
4398046511418|965
4398046511418|951
10995116280546|80
10995116280546|1220
2850|672
2850|678
2850|680
2850|665
28587302323238|1112
28587302323238|1115
17592186045958|548
17592186045958|541
17592186045958|543
10995116281306|1060
10995116281306|1093
10995116281306|1078
10995116281306|1103
10995116281306|1087
10995116281126|107
10995116281126|109
30786325579778|561
30786325579778|565
30786325579778|556
30786325579778|557
30786325579778|558
21990232557694|944
21990232557694|947
21990232557694|948
35184372090598|489
4398046511710|624
4398046511710|649
2199023255798|211
2199023255798|245
2199023255798|220
21990232558986|758
4398046514730|1456
4398046514730|1481
4398046514730|1453
35184372089914|1342
17592186046326|1472
17592186046326|1505
17592186046326|1482
17592186047374|897
17592186048278|999
17592186048278|889
17592186048278|893
26388279067122|547
26388279067122|550
2199023258710|1526
2199023258710|1464
2199023258710|1499
2199023258710|1534
13194139536442|1360
13194139536442|1380
13194139536442|1356
2199023256122|546
2199023256122|548
2199023256122|538
2199023256122|542
4398046514002|468
2199023257374|560
21990232556154|288
21990232556154|289
21990232556154|838
21990232556154|281
21990232556154|333
24189255814522|395
24189255814522|397
2718|128
2718|551
17592186047454|368
17592186047454|361
17592186047454|347
17592186047454|363
17592186047454|351
26388279070082|1017
6597069770302|74
30786325580554|452
32985348835594|890
32985348834178|916
32985348834178|909
13194139537138|928
13194139537138|909
37383395346390|461
6597069769302|185
6597069769302|170
6597069769302|154
37383395347698|722
37383395347698|725
37383395347698|716
37383395347698|719
26388279070294|1112
26388279070294|1114
26388279070294|1116
26388279068682|1441
26388279068682|1514
26388279068682|1466
26388279068682|1467
35184372090102|753
35184372090102|991
28587302325362|1068
8796093023430|721
8796093023430|724
8796093023430|727
8796093023430|718
24189255812638|545
24189255812638|540
6597069769094|800
6597069769094|790
6597069769094|780
13194139534214|929
13194139534214|916
13194139534214|919
13194139534214|938
13194139534214|906
30786325580302|1559
30786325580302|1369
30786325580302|1371
30786325580302|1375
17592186048306|545
17592186048306|548
17592186048306|550
17592186048306|540
17592186048306|542
13194139534158|545
13194139534158|777
13194139534158|538
13194139534158|540
6597069770366|676
6597069770366|677
6597069770366|680
6597069770366|664
6597069770366|666
8796093023882|1250
8796093023882|1235
8796093023882|1240
8796093023882|1242
8796093023882|1260
6597069769794|1
6597069769794|6
13194139536854|1454
13194139536854|1471
8796093024582|120
8796093024582|110
32985348833670|840
32985348833670|843
32985348833670|829
32985348833670|830
17592186044854|1009
17592186044854|774
17592186044854|1117
17592186048138|497
26388279067814|933
26388279067814|906
26388279067814|923
8796093024726|936
8796093024726|921
8796093024726|937
8796093024726|938
8796093024726|1119
30786325579106|550
30786325579106|551
30786325579106|553
30786325579106|1276
37383395347118|1448
37383395347118|1498
37383395347118|1468
37383395347118|1533
37383395347118|1487
13194139535522|1170
13194139535522|1156
13194139535522|1159
13194139535522|1148
13194139535522|1167
8796093025442|676
8796093025442|664
17592186047030|545
17592186047030|552
17592186047030|553
17592186047030|539
17592186047030|541
6597069769578|837
6597069769578|841
32985348835942|549
32985348835942|890
32985348835942|539
32985348835942|542
17592186045542|930
13194139534654|501
13194139534654|492
13194139534654|1214
13194139534654|511
15393162790718|1345
15393162790718|1330
15393162790718|1331
15393162790718|1334
15393162790718|1336
30786325580482|816
30786325580482|546
30786325580482|543
4398046511754|541
24189255814014|834
24189255814014|842
24189255811858|1281
24189255811858|305
17592186045714|892
35184372090586|911
35184372089750|1297
35184372089750|1298
35184372089750|1299
15393162790730|256
15393162790730|258
15393162790730|255
37383395344462|532
37383395344462|534
37383395344462|535
35184372090750|1001
10995116280862|183
10995116280862|157
10995116280862|142
15393162792106|1302
2199023257518|934
2199023257518|923
2199023257518|907
2199023257518|908
2199023257518|1229
30786325579754|914
30786325579754|916
30786325579754|936
30786325579754|250
30786325579754|924
30786325581110|1315
30786325581110|547
30786325581110|550
30786325581110|553
10995116280170|465
10995116280170|450
10995116280170|485
10995116280170|446
28587302325046|426
15393162789838|468
15393162789838|471
15393162789838|458
15393162789838|460
15393162789838|461
21990232558862|786
21990232558862|778
21990232558862|783
17592186046734|1538
17592186046734|547
17592186046734|551
17592186046734|553
17592186046734|554
17592186045198|1448
17592186045198|1480
17592186045198|1529
17592186045198|1485
17592186045198|1502
10995116277970|918
10995116277970|927
30786325580902|1360
30786325580902|1381
30786325580902|1384
30786325580902|1374
30786325579506|167
30786325579506|140
30786325579506|173
30786325579506|159
35184372092702|546
35184372092702|548
35184372092702|549
35184372092702|543
13194139535554|992
13194139535554|996
13194139535554|989
13194139535554|990
13194139535554|991
32985348834722|912
32985348834722|929
32985348834722|907
32985348834722|926
28587302323410|554
30786325581242|596
30786325581242|600
30786325581242|606
8796093025250|1568
8796093025250|1567
46|787
46|779
46|781
46|799
10995116280366|914
10995116280366|905
37383395348034|896
37383395348034|897
37383395348034|887
37383395348034|892
37383395348034|895
35184372089890|5
19791209300526|903
19791209300526|1117
19791209300526|1118
10995116281058|554
24189255814054|546
24189255814054|553
24189255814054|554
24189255814054|543
6597069766882|1558
6597069766882|1560
35184372091246|1553
6597069766870|1154
6597069766870|1317
6597069766870|551
6597069766870|1304
28587302325022|672
28587302325022|682
35184372090478|549
4398046511842|1559
4398046511842|1560
32985348835818|1322
32985348835818|1325
19791209302330|778
19791209302330|780
37383395346018|0
37383395346018|2
37383395346018|4
13194139534494|544
13194139534494|553
13194139534494|554
24189255812442|929
24189255812442|930
24189255812442|906
19791209303766|1233
19791209303766|913
19791209303766|933
15393162789506|464
15393162789506|467
15393162789506|485
15393162789506|462
19791209303130|353
19791209303130|369
19791209303130|359
19791209303130|361
19791209303130|350
30786325578330|952
30786325578330|968
30786325578874|553
30786325578874|542
30786325578874|543
30786325579842|544
30786325579842|550
30786325579842|1115
30786325579842|539
30786325579842|541
24189255811370|104
10995116278742|26
10995116278742|29
17592186045762|1105
17592186045762|1060
17592186045762|1039
17592186045762|1055
8796093025342|668
4398046512814|506
13194139534550|591
32985348835650|931
32985348835650|926
32985348835650|910
17592186048098|1320
17592186048098|1322
17592186048098|1324
17592186048098|1325
19791209301538|1299
28587302324802|983
28587302324802|985
28587302324802|986
28587302324802|989
28587302324802|990
6597069768798|546
6597069768798|548
6597069768798|540
24189255814918|891
24189255814918|894
19791209300546|934
24189255811382|789
862|112
862|113
862|120
35184372091914|329
35184372091914|330
35184372091914|318
2514|888
2514|894
30786325580722|864
30786325580722|1297
30786325580722|866
17592186046386|348
17592186046386|350
6597069769542|548
6597069769542|292
6597069769542|550
6597069769542|541
24189255811814|198
35184372091378|910
17592186047566|1367
17592186047566|1385
17592186047566|1372
17592186047566|1356
19791209303630|676
19791209303630|679
19791209303630|665
19791209303630|666
10995116280114|183
28587302325498|208
28587302325498|205
28587302325498|207
37383395346358|551
37383395346358|538
37383395346358|554
37383395346358|828
37383395346358|541
28587302324038|545
28587302324038|540
28587302324038|542
24189255811322|553
24189255811322|538
24189255811322|539
24189255811322|542
32985348834118|1557
32985348834118|1558
32985348834118|1559
32985348834118|1560
4398046513094|546
4398046513094|548
4398046513094|549
4398046513094|539
4398046513094|540
10995116280262|824
10995116280262|826
10995116280262|827
35184372092310|913
35184372092310|996
35184372092310|937
35184372092310|911
8796093025306|915
8796093025306|933
8796093025306|934
28587302324602|977
28587302324602|978
28587302324602|979
4398046511446|1193
4398046511446|1195
42|8
26388279069030|803
26388279069030|805
13194139536250|165
13194139536250|181
13194139536250|168
13194139536250|154
13194139536250|159
30786325581158|544
30786325581158|546
30786325581158|547
30786325581158|548
30786325581158|542
28587302324446|932
28587302324446|925
37383395346478|1558
37383395346478|1561
6597069767702|1362
6597069767702|1381
6597069767702|1371
6597069767702|1564
26388279067494|497
26388279067494|490
28587302322534|255
4398046512018|992
4398046512018|993
4398046512018|997
4398046512018|983
4398046512018|987
6597069769130|1074
6597069769130|1098
2199023258986|1001
35184372092058|995
35184372092058|982
35184372092058|985
17592186046566|809
17592186046566|810
17592186046566|813
21990232559258|258
6597069768258|469
6597069768258|455
6597069768258|457
17592186044910|1572
21990232557598|1344
21990232557598|1334
21990232557598|1350
21990232557598|1342
26388279067754|546
26388279067754|549
26388279067754|554
26388279067754|541
37383395346750|21
37383395346750|26
66|547
66|551
2199023259238|1292
2199023259238|1294
2199023259238|1295
10995116281162|798
2434|513
2434|490
35184372091898|914
35184372091898|927
2199023258498|550
2199023258498|554
2199023258498|541
10995116281154|711
4398046514878|7
4398046514878|8
4398046514878|9
37383395344802|551
37383395344802|553
26388279069594|816
26388279069594|258
26388279069594|854
26388279069594|776
26388279069594|717
28587302322366|2
28587302322366|5
17592186045338|925
32985348836546|1092
32985348836546|824
32985348836546|1096
32985348836546|1081
32985348836546|1036
2199023257790|541
2199023257790|543
2199023256394|538
2199023256394|554
2199023256394|542
10995116279454|297
15393162789534|181
15393162789534|166
15393162789534|135
15393162789534|167
37383395347062|545
37383395347062|548
37383395347062|553
37383395347062|541
37383395347062|543
15393162790902|548
15393162790902|543
2199023257286|962
2199023257286|966
2199023257286|951
2199023257286|968
4398046513410|552
24189255813054|2
24189255813054|3
19791209302782|758
21990232558846|544
21990232558846|545
21990232558846|539
21990232558846|542
15393162789218|38
15393162789218|71
15393162789218|42
15393162789218|63
2199023257358|785
2199023257358|804
2199023257358|795
10995116281390|20
10995116281390|293
10995116281390|1111
6597069770386|932
4398046514322|928
4398046514322|915
30786325578254|933
2902|107
2902|108
26388279067738|546
26388279067738|549
26388279067738|551
24189255812562|1459
24189255812562|1477
24189255812562|1446
24189255812562|1514
21990232555998|1072
21990232555998|1040
21990232555998|1026
21990232555998|1044
21990232555998|1065
6597069768014|487
6597069768014|474
8796093025114|938
21990232556010|551
21990232556010|541
21990232556010|543
6597069770530|1
6597069770530|4
6597069770530|5
37383395347734|598
37383395347734|589
37383395347734|591
26388279067250|672
26388279067250|665
26388279067250|668
26388279067250|669
26388279067250|671
17592186044566|789
17592186044566|779
17592186044566|799
24189255811442|548
24189255811442|551
24189255811442|890
24189255811442|540
24189255811442|543
15393162792054|677
15393162792054|1112
15393162792054|810
15393162792054|1294
15393162792054|735
6597069767414|545
6597069767414|548
6597069767414|542
6597069767414|543
6597069769986|919
6597069769986|936
2199023259154|966
2199023259154|952
15393162789458|818
10995116279378|542
30786325581334|1296
30786325581334|1300
8796093023530|664
13194139533618|908
32985348834530|758
15393162791246|1321
15393162791246|1323
15393162791246|1324
15393162791246|1325
8796093024610|1058
8796093024610|1099
8796093024610|1038
30786325578198|1009
30786325578198|1010
30786325578198|1012
24189255814102|1108
24189255814102|1080
24189255814102|1070
26388279068118|907
26388279068118|924
4398046513830|1284
4398046513830|1273
17592186046810|545
17592186046810|554
17592186046810|539
17592186046810|541
17592186048294|920
17592186048294|938
17592186048294|925
24189255811610|400
24189255811610|109
6597069768514|935
6597069768514|910
19791209300714|1573
19791209300714|1308
19791209300714|1326
21990232556242|547
21990232556242|551
21990232556242|553
21990232556242|540
2199023258110|978
2199023258110|979
2199023258110|969
2199023258110|972
2199023258110|973
15393162788994|787
15393162788994|806
15393162788994|778
15393162788994|798
17592186045114|1091
17592186045114|1108
26388279067558|545
26388279067558|547
26388279067558|540
2199023256282|548
2199023256282|538
3742|1174
3742|1176
3742|1179
3742|1180
8796093022826|545
8796093022826|546
8796093022826|548
8796093022826|549
8796093022826|553
24189255811362|897
24189255811362|887
21990232558098|932
21990232558098|920
6597069769850|825
6597069769850|1340
2199023258922|448
2199023258922|453
2199023258922|117
2199023258922|476
6597069770046|913
6597069770046|935
6597069770046|908
30786325579254|1376
30786325579254|1364
30786325579254|1351
30786325579254|1358
6597069768374|544
6597069768374|554
6597069768374|542
6597069768374|543
28587302324106|196
28587302324106|198
28587302324106|201
28587302324106|202
28587302324106|203
21990232558150|862
21990232558150|863
10995116280938|146
10995116280938|180
10995116280938|148
15393162789698|565
15393162789698|571
15393162789698|587
13194139535662|1541
10995116281646|1162
10995116281646|1163
28587302322442|1247
32985348836850|963
32985348836850|952
32985348836850|968
35184372089470|1049
35184372089470|1054
35184372088958|809
35184372088958|810
35184372088958|811
35184372088958|812
21990232558830|1537
21990232558830|3
15393162790790|1178
21990232557778|801
21990232557778|785
26388279067950|334
24189255812486|112
24189255812486|120
24189255812486|121
24189255812486|111
15393162789546|551
15393162789546|542
13194139534134|1018
10995116278186|966
26388279069846|961
26388279069846|965
26388279069846|950
26388279069846|968
26388279068646|787
26388279068646|788
26388279068646|792
26388279068646|799
19791209303526|117
19791209303526|119
6597069767694|915
6597069767694|916
6597069767694|933
6597069767694|936
6597069767694|937
1738|825
1738|827
37383395345374|933
37383395345374|908
2199023256702|787
2199023256702|789
2199023256702|794
2199023256702|783
13194139534814|963
13194139534814|967
13194139534814|954
13194139534814|959
32985348835554|433
32985348835554|423
32985348835554|439
32985348835554|424
32985348835554|415
35184372090562|771
35184372090562|1255
35184372090562|1247
30786325579886|1557
30786325579886|1558
30786325579886|1560
6597069769782|547
6597069769782|805
6597069769782|552
6597069769782|553
6597069769782|541
37383395347142|161
6597069768610|32
6597069768610|33
6597069768610|30
30786325578050|897
30786325578050|891
30786325578050|895
4398046512366|260
6597069768430|1235
6597069768430|1271
6597069768430|189
8796093024494|1226
8796093024494|1227
8796093024494|1228
90|1558
90|1559
32985348835670|976
32985348835670|723
32985348835670|981
32985348835670|969
32985348835670|973
17592186048230|1561
13194139535450|1424
6597069767358|793
6597069767358|798
6597069767358|783
2199023257278|897
2199023257278|889
2199023257278|893
2199023257278|894
19791209302974|916
13194139535878|552
13194139535878|539
17592186047934|913
26388279069898|569
26388279069898|557
21990232557018|917
21990232557018|920
28587302324454|109
26388279068874|1298
26388279068874|1300
26388279068874|1302
19791209300210|545
19791209300210|548
6597069769582|546
30786325579898|1192
710|851
710|1002
30786325579918|296
4398046511798|809
4398046511798|810
4398046511798|811
26388279068086|25
26388279068086|26
28587302325674|547
28587302325674|980
28587302325674|552
28587302325674|538
15393162789718|906
26388279067702|549
19791209300522|1171
19791209300522|1159
19791209300522|1151
8796093024810|680
8796093024810|667
8796093024810|668
28587302323226|1169
24189255814342|540
30786325580158|306
30786325580158|302
32985348833538|1085
15393162790758|560
15393162790758|581
15393162790758|571
28587302324218|928
28587302324218|920
28587302324218|905
28587302324218|923
28587302324218|911
30786325580754|546
30786325580754|542
30786325580754|543
15393162790930|1322
26388279068418|917
26388279068418|648
2199023256594|299
2199023256594|300
13194139534578|545
13194139534578|546
13194139534578|551
13194139534578|539
10995116280850|443
10995116278246|825
10995116278246|827
15393162790910|149
15393162790910|166
35184372092486|1321
35184372092486|1324
19791209302390|1568
19791209302390|1567
19791209303754|1297
19791209303754|307
19791209303754|301
17592186045766|546
17592186045766|549
17592186045766|550
17592186045766|552
21990232558302|735
35184372088954|553
13194139534770|758
10995116278306|1090
10995116278306|1107
10995116278306|1050
4398046511562|185
4398046511562|143
2199023257546|1323
2199023257546|1325
13194139535818|461
26388279068026|1016
26388279068026|1020
24189255811422|108
37383395346678|1536
37383395346678|1537
19791209303774|945
19791209303774|947
19791209303774|943
35184372091638|535
21990232555782|7
21990232555782|8
21990232555782|11
26388279068310|513
26388279068310|503
26388279068310|508
26388279068310|494
28587302323138|914
28587302323138|937
28587302323138|938
28587302323138|908
28587302323138|909
6597069769102|193
6597069769102|667
6597069769102|668
28587302323350|937
28587302323350|911
35184372089106|785
35184372089106|793
15393162791630|572
37383395345338|430
37383395345338|431
35184372089274|1001
32985348834146|936
32985348834146|910
778|308
778|325
778|328
6597069768578|1323
24189255813418|550
8796093025682|888
26388279069710|112
26388279069710|120
26388279068202|539
26388279068202|542
35184372088966|864
35184372088966|865
26388279067582|541
26388279067582|1229
35184372091714|1468
35184372091714|1532
4398046514626|864
4398046514626|866
30786325580194|98
30786325580194|89
37383395347790|545
28587302324554|1046
19791209300298|706
19791209300298|712
19791209300298|713
19791209300298|701
35184372089638|819
35184372089638|820
986|1558
346|1140
346|1144
346|1146
15393162791826|906
2199023256210|539
2199023256210|542
35184372092450|918
35184372092450|921
35184372092450|249
35184372092450|429
32985348836018|608
32985348836018|615
2199023259118|547
2199023259118|551
2199023259118|554
10995116278438|960
10995116278438|949
10995116278438|774
10995116278438|968
10995116278438|957
35184372091574|553
8796093023542|934
8796093023542|920
8796093023542|937
8796093023542|925
8796093023542|926
19791209303746|1243
2486|547
2486|549
2486|552
2486|553
26388279069766|934
26388279069766|759
10995116279354|354
24189255813238|327
24189255813238|317
26388279068278|1184
26388279068278|360
10995116278014|165
10995116278014|182
10995116278014|170
13194139535102|550
13194139535102|552
13194139535102|542
3258|1329
3258|954
3258|959
19791209301670|1559
19791209301670|1561
19791209301670|1563
32985348834490|934
21990232559290|967
8796093025314|928
8796093025314|917
8796093025314|920
8796093025314|924
13194139533878|1570
13194139533878|1571
13194139533878|1572
24189255812354|725
8796093025098|1
8796093025098|2
8796093025098|5
8796093025098|6
3358|106
3358|107
3358|108
3358|109
32985348835590|532
32985348835590|534
10995116279718|835
10995116279718|839
8796093023654|937
8796093023654|1006
4398046513574|675
4398046513574|682
6597069767758|257
6597069767758|253
6597069767758|254
8796093024846|933
8796093024846|924
26388279069458|112
26388279069458|1122
26388279069458|116
26388279068426|928
26388279068426|931
26388279068426|906
26388279068426|926
4398046512718|666
4398046512718|667
13194139535162|128
13194139535162|1445
13194139535162|1494
13194139535162|1498
13194139535162|1452
37383395347722|460
24189255811142|917
24189255811142|935
24189255811142|920
35184372092014|583
37383395348078|547
37383395348078|552
37383395348078|554
17592186046318|1552
17592186046318|1553
17592186046318|1539
24189255814390|609
8796093025262|915
8796093025262|919
8796093025262|922
8796093025262|1115
8796093025262|927
21990232556174|1033
26388279068406|131
26388279068406|1558
26388279068406|1559
26388279068406|1560
28587302323698|674
28587302323698|675
32985348834310|122
32985348834310|125
37383395344394|453
37383395344394|489
1946|267
30786325580798|309
30786325580798|313
30786325577910|1344
30786325577910|1333
30786325577910|1350
30786325577910|1342
2199023256986|977
2199023256986|979
2199023256986|981
28587302325758|868
28587302325758|202
28587302325758|203
28587302325758|539
3866|547
3866|550
3866|541
17592186047186|914
6597069769354|1027
6597069769354|1079
6597069769354|1085
6597069769354|1054
21990232558294|545
21990232558294|552
21990232558294|554
21990232558294|542
2199023258646|578
2199023258646|583
2199023258646|570
2199023258646|573
28587302324818|931
37383395344858|548
37383395344858|539
37383395344858|543
32985348836478|139
21990232557366|820
19791209301794|724
19791209301794|717
8796093023582|896
8796093023582|887
8796093023582|889
8796093023582|891
8796093023582|895
21990232558522|897
19791209302150|547
19791209302150|548
19791209302150|552
19791209302150|553
19791209302150|543
15393162789454|0
15393162789454|1
15393162789454|4
15393162789454|6
21990232558434|401
21990232558434|402
21990232558434|406
21990232558434|409
4398046513230|587
6597069769566|911
10995116280750|1392
10995116280750|1401
21990232559402|196
21990232559402|199
21990232559402|200
21990232559402|202
19791209302934|260
15393162792198|1537
15393162792198|1538
15393162792198|1535
6597069770322|1158
6597069767038|208
6597069767038|1011
6597069767038|205
6597069767038|206
28587302324658|1319
24189255811458|528
24189255811458|526
32985348835022|908
32985348835022|924
30786325579726|580
35184372091506|910
21990232556062|400
21990232556062|399
32985348833726|721
32985348833726|726
32985348833726|553
32985348833726|716
32985348833726|718
3214|789
3214|778
3214|795
26388279070066|981
26388279070066|969
26388279070066|971
4398046511654|534
4398046511654|535
4398046511654|536
15393162790950|454
15393162790950|728
15393162790950|446
19791209300778|933
19791209300778|935
19791209300778|922
19791209300778|906
19791209300778|924
6597069768786|806
6597069768786|780
30786325581322|256
15393162789950|184
37383395344758|145
37383395344758|167
37383395344758|156
32985348834538|920
35184372092466|676
24189255812278|1456
24189255812278|1521
24189255812278|1271
24189255812278|1466
30786325581494|1559
30786325581494|1560
30786325581494|1561
24189255814378|679
13194139535070|244
26388279068786|1468
26388279068786|1502
28587302324730|1037
13194139535514|32
32985348835778|1315
32985348835778|1316
32985348835778|1319
32985348835778|1306
32985348835778|1310
8796093022742|513
8796093022742|500
8796093022742|491
8796093022742|735
19791209303214|207
37383395346862|758
19791209300702|930
19791209300702|932
10995116277782|680
10995116277782|666
