:START_ID(Person)|:END_ID(Tag)
21990232556760|12592
21990232556760|13000
19791209300696|2
30786325578240|8
30786325578240|591
30786325578240|790
30786325578240|1398
30786325578240|1758
30786325578240|1864
30786325578240|2006
30786325578240|2077
30786325578240|2112
30786325578240|2788
30786325578240|2819
30786325578240|2884
30786325578240|2897
30786325578240|2962
30786325578240|2978
30786325578240|3052
30786325578240|3102
30786325578240|5445
30786325578240|6153
30786325578240|6456
30786325578240|6740
30786325578240|6745
30786325578240|6991
30786325578240|7396
30786325578240|7446
30786325578240|7791
30786325578240|9764
30786325578240|10067
30786325578240|10387
30786325578240|11258
30786325578240|11541
30786325578240|13766
1452|6
1452|449
35184372091960|450
32985348835236|138
32985348835236|139
32985348835236|205
32985348835236|290
32985348835236|470
32985348835236|576
32985348835236|591
32985348835236|781
32985348835236|1164
32985348835236|1171
32985348835236|1175
32985348835236|1184
32985348835236|1192
32985348835236|1196
32985348835236|1671
32985348835236|1676
32985348835236|1741
32985348835236|1767
32985348835236|1985
32985348835236|1990
32985348835236|2003
32985348835236|2050
32985348835236|2051
32985348835236|2056
32985348835236|2078
32985348835236|2081
32985348835236|2084
32985348835236|2781
32985348835236|2782
32985348835236|2787
32985348835236|2789
32985348835236|2792
32985348835236|2795
32985348835236|2808
32985348835236|2822
32985348835236|2864
32985348835236|2877
32985348835236|2887
32985348835236|2888
32985348835236|2895
32985348835236|2898
32985348835236|2902
32985348835236|2935
32985348835236|2936
32985348835236|2944
32985348835236|2958
32985348835236|2995
32985348835236|2996
32985348835236|2998
32985348835236|3012
32985348835236|3034
32985348835236|3054
32985348835236|3064
32985348835236|3070
32985348835236|3089
32985348835236|4847
32985348835236|4968
32985348835236|5063
32985348835236|5385
32985348835236|6368
32985348835236|6383
32985348835236|6397
32985348835236|6404
32985348835236|6940
32985348835236|7001
32985348835236|7015
32985348835236|7572
32985348835236|7641
32985348835236|8180
32985348835236|8349
32985348835236|8824
32985348835236|9097
32985348835236|9141
32985348835236|9299
32985348835236|9629
32985348835236|9668
32985348835236|9679
32985348835236|10222
32985348835236|11377
32985348835236|11642
32985348837060|4
32985348837060|205
32985348837060|1024
32985348837060|1174
32985348837060|1984
32985348837060|2004
32985348837060|2062
32985348837060|2117
32985348837060|2779
32985348837060|2805
32985348837060|2811
32985348837060|2959
32985348837060|3047
32985348837060|5085
32985348837060|6354
32985348837060|6405
32985348837060|6409
32985348837060|6692
32985348837060|7380
32985348837060|7509
32985348837060|7596
32985348837060|9146
32985348837060|10193
32985348837060|12778
19791209302948|1930
37383395344464|145
37383395344464|149
37383395344464|205
37383395344464|282
37383395344464|448
37383395344464|543
37383395344464|561
37383395344464|1023
37383395344464|1029
37383395344464|1174
37383395344464|1177
37383395344464|1200
37383395344464|1451
37383395344464|1533
37383395344464|1545
37383395344464|1985
37383395344464|1987
37383395344464|1996
37383395344464|2002
37383395344464|2097
37383395344464|2117
37383395344464|2121
37383395344464|2779
37383395344464|2781
37383395344464|2785
37383395344464|2790
37383395344464|2794
37383395344464|2813
37383395344464|2825
37383395344464|2875
37383395344464|2880
37383395344464|2964
37383395344464|3007
37383395344464|3051
37383395344464|3076
37383395344464|5115
37383395344464|6991
37383395344464|7005
37383395344464|7330
37383395344464|7349
37383395344464|7509
37383395344464|9209
37383395344464|9329
37383395344464|10449
13194139536992|8
13194139536992|545
13194139536992|566
13194139536992|776
13194139536992|795
13194139536992|975
13194139536992|1152
13194139536992|1175
13194139536992|1680
13194139536992|1999
13194139536992|2017
13194139536992|2025
13194139536992|2063
13194139536992|2090
13194139536992|2100
13194139536992|2778
13194139536992|2779
13194139536992|2786
13194139536992|2790
13194139536992|2813
13194139536992|2863
13194139536992|2881
13194139536992|2930
13194139536992|2964
13194139536992|2988
13194139536992|2990
13194139536992|2999
13194139536992|4843
13194139536992|4847
13194139536992|5146
13194139536992|5153
13194139536992|5546
13194139536992|6440
13194139536992|6694
13194139536992|6833
13194139536992|6976
13194139536992|7031
13194139536992|7523
13194139536992|7534
13194139536992|7545
13194139536992|7604
13194139536992|10116
13194139536992|13110
37383395346708|277
37383395346708|562
37383395346708|1668
37383395346708|1769
37383395346708|1994
37383395346708|2048
37383395346708|2821
37383395346708|2905
37383395346708|2976
37383395346708|3042
37383395346708|6608
37383395346708|7273
37383395346708|7502
37383395346708|7550
37383395346708|7720
37383395346708|9238
37383395346708|14006
13194139536364|574
13194139536364|579
13194139536364|591
13194139536364|975
13194139536364|1984
13194139536364|1985
13194139536364|1987
13194139536364|1989
13194139536364|1994
13194139536364|1999
13194139536364|2026
13194139536364|2040
13194139536364|2082
13194139536364|2788
13194139536364|2819
13194139536364|3081
13194139536364|3103
13194139536364|4849
13194139536364|9095
13194139536364|9097
13194139536364|9188
13194139536364|9238
13194139536364|9272
2028|1732
2028|2021
2028|6367
32985348836172|1410
35184372091068|522
24189255814868|281
24189255814868|285
24189255814868|1175
24189255814868|1401
24189255814868|1450
24189255814868|1765
24189255814868|1910
24189255814868|1987
24189255814868|2002
24189255814868|2020
24189255814868|2049
24189255814868|2075
24189255814868|2109
24189255814868|2797
24189255814868|2801
24189255814868|2811
24189255814868|2814
24189255814868|2822
24189255814868|2913
24189255814868|2937
24189255814868|3058
24189255814868|5158
24189255814868|5440
24189255814868|6385
24189255814868|6451
24189255814868|7029
24189255814868|7526
24189255814868|11328
24189255814868|13821
37383395346480|6
37383395346480|148
37383395346480|777
37383395346480|1173
37383395346480|1403
37383395346480|1749
37383395346480|1863
37383395346480|1909
37383395346480|1910
37383395346480|1995
37383395346480|2017
37383395346480|2043
37383395346480|2068
37383395346480|2071
37383395346480|2082
37383395346480|2803
37383395346480|2884
37383395346480|2991
37383395346480|3046
37383395346480|4847
37383395346480|5197
37383395346480|6418
37383395346480|7604
37383395346480|10222
28587302325380|243
28587302325380|1669
28587302325380|1954
28587302325380|1991
28587302325380|2802
28587302325380|2825
28587302325380|5063
28587302325380|5098
28587302325380|5189
28587302325380|9076
28587302325380|11375
28587302325380|15103
2199023258248|139
2199023258248|287
2199023258248|441
2199023258248|533
2199023258248|571
2199023258248|786
2199023258248|1164
2199023258248|1175
2199023258248|1176
2199023258248|1191
2199023258248|1192
2199023258248|1533
2199023258248|1615
2199023258248|1984
2199023258248|1987
2199023258248|1989
2199023258248|2005
2199023258248|2018
2199023258248|2021
2199023258248|2064
2199023258248|2779
2199023258248|2780
2199023258248|2788
2199023258248|2792
2199023258248|2794
2199023258248|2800
2199023258248|2811
2199023258248|2841
2199023258248|2914
2199023258248|2926
2199023258248|2999
2199023258248|3009
2199023258248|3093
2199023258248|4878
2199023258248|5124
2199023258248|5161
2199023258248|5501
2199023258248|6363
2199023258248|6676
2199023258248|6799
2199023258248|7509
2199023258248|7519
2199023258248|7740
2199023258248|7974
2199023258248|8327
2199023258248|11102
2199023258248|11875
2199023258248|12258
2199023258248|14677
1864|206
1864|280
1864|464
1864|1180
1864|1548
1864|1675
1864|1683
1864|1908
1864|1985
1864|1986
1864|1999
1864|2020
1864|2045
1864|2048
1864|2056
1864|2057
1864|2059
1864|2118
1864|2119
1864|2120
1864|2777
1864|2781
1864|2785
1864|2792
1864|2848
1864|2856
1864|2876
1864|2878
1864|2920
1864|2939
1864|2944
1864|3022
1864|3028
1864|3049
1864|3091
1864|5132
1864|5147
1864|5632
1864|5762
1864|5768
1864|6404
1864|6409
1864|6705
1864|6733
1864|6986
1864|7425
1864|7509
1864|9040
1864|9141
1864|9728
1864|10106
1864|10187
1864|10449
1864|11033
1864|12137
1864|14376
21990232559128|62
21990232559128|574
21990232559128|595
21990232559128|1153
21990232559128|1191
21990232559128|1451
21990232559128|1507
21990232559128|2051
21990232559128|2919
21990232559128|3041
21990232559128|3055
21990232559128|3056
21990232559128|9479
21990232559128|10449
21990232559128|11047
6597069766984|140
6597069766984|146
6597069766984|298
6597069766984|441
6597069766984|524
6597069766984|579
6597069766984|595
6597069766984|597
6597069766984|598
6597069766984|781
6597069766984|784
6597069766984|1032
6597069766984|1182
6597069766984|1452
6597069766984|1668
6597069766984|1863
6597069766984|1910
6597069766984|1940
6597069766984|1986
6597069766984|1990
6597069766984|2001
6597069766984|2034
6597069766984|2083
6597069766984|2105
6597069766984|2777
6597069766984|2784
6597069766984|2789
6597069766984|2794
6597069766984|2809
6597069766984|2814
6597069766984|2815
6597069766984|2823
6597069766984|2849
6597069766984|2912
6597069766984|2961
6597069766984|2973
6597069766984|2974
6597069766984|2975
6597069766984|3014
6597069766984|3058
6597069766984|3070
6597069766984|3074
6597069766984|3111
6597069766984|4767
6597069766984|5026
6597069766984|5117
6597069766984|5752
6597069766984|6361
6597069766984|6698
6597069766984|6868
6597069766984|7217
6597069766984|7523
6597069766984|7582
6597069766984|9095
6597069766984|9174
6597069766984|9238
6597069766984|9293
6597069766984|9474
6597069766984|9650
6597069766984|10135
6597069766984|10634
6597069766984|11505
6597069766984|11644
6597069766984|12296
6597069766984|13725
10995116281160|1410
10995116281160|1994
10995116281160|7520
10995116281160|9195
6597069768948|146
6597069768948|565
6597069768948|1028
6597069768948|1182
6597069768948|1444
6597069768948|1450
6597069768948|1501
6597069768948|1930
6597069768948|1985
6597069768948|1994
6597069768948|1999
6597069768948|2008
6597069768948|2039
6597069768948|2049
6597069768948|2060
6597069768948|2075
6597069768948|2101
6597069768948|2811
6597069768948|2844
6597069768948|2951
6597069768948|2959
6597069768948|3095
6597069768948|3097
6597069768948|3101
6597069768948|5061
6597069768948|5063
6597069768948|5115
6597069768948|5357
6597069768948|6357
6597069768948|6413
6597069768948|6933
6597069768948|7025
6597069768948|7197
6597069768948|7570
6597069768948|7585
6597069768948|8054
6597069768948|8423
6597069768948|8510
6597069768948|9063
6597069768948|9144
6597069768948|9261
6597069768948|9317
6597069768948|9474
21990232558296|3
21990232558296|139
21990232558296|290
21990232558296|459
21990232558296|581
21990232558296|593
21990232558296|786
21990232558296|798
21990232558296|1680
21990232558296|1984
21990232558296|2075
21990232558296|2805
21990232558296|2808
21990232558296|2852
21990232558296|2865
21990232558296|2904
21990232558296|5132
21990232558296|5390
21990232558296|5439
21990232558296|5499
21990232558296|6369
21990232558296|6405
21990232558296|6413
21990232558296|6437
21990232558296|6456
21990232558296|6733
21990232558296|6945
21990232558296|6962
21990232558296|11687
21990232558296|14137
3648|4
2628|8
2628|469
2628|472
2628|796
2628|807
2628|1033
2628|1170
2628|1175
2628|1403
2628|1423
2628|1644
2628|1760
2628|1763
2628|1941
2628|1952
2628|2020
2628|2033
2628|2034
2628|2059
2628|2061
2628|2075
2628|2107
2628|2780
2628|2782
2628|2786
2628|2835
2628|2840
2628|2847
2628|2883
2628|2920
2628|3030
2628|3032
2628|3053
2628|5085
2628|5187
2628|5196
2628|5287
2628|6185
2628|6938
2628|7517
2628|7543
2628|9040
2628|9141
2628|9174
2628|9238
2628|10611
2628|12655
28587302323196|61
28587302323196|139
28587302323196|144
28587302323196|205
28587302323196|206
28587302323196|277
28587302323196|448
28587302323196|472
28587302323196|778
28587302323196|794
28587302323196|975
28587302323196|1021
28587302323196|1203
28587302323196|1672
28587302323196|1764
28587302323196|1986
28587302323196|2019
28587302323196|2028
28587302323196|2049
28587302323196|2063
28587302323196|2785
28587302323196|2787
28587302323196|2839
28587302323196|2853
28587302323196|2891
28587302323196|2980
28587302323196|3028
28587302323196|3044
28587302323196|4843
28587302323196|4964
28587302323196|5117
28587302323196|6285
28587302323196|6342
28587302323196|6413
28587302323196|6981
28587302323196|6987
28587302323196|7118
28587302323196|7261
28587302323196|7507
28587302323196|7598
28587302323196|7694
28587302323196|10538
17592186046972|1750
17592186046972|5183
24189255814076|60
24189255814076|472
24189255814076|595
24189255814076|800
24189255814076|812
24189255814076|1031
24189255814076|1684
24189255814076|1764
24189255814076|1864
24189255814076|1908
24189255814076|1954
24189255814076|3001
24189255814076|3009
24189255814076|7534
24189255814076|11875
24189255814076|12273
24189255814076|13818
32985348834872|60
32985348834872|140
32985348834872|777
32985348834872|778
32985348834872|781
32985348834872|786
32985348834872|976
32985348834872|1026
32985348834872|1152
32985348834872|1153
32985348834872|1173
32985348834872|1206
32985348834872|1447
32985348834872|1546
32985348834872|1614
32985348834872|1616
32985348834872|1617
32985348834872|1670
32985348834872|1680
32985348834872|1764
32985348834872|1940
32985348834872|1986
32985348834872|1987
32985348834872|1988
32985348834872|1989
32985348834872|2000
32985348834872|2006
32985348834872|2015
32985348834872|2017
32985348834872|2018
32985348834872|2040
32985348834872|2051
32985348834872|2067
32985348834872|2077
32985348834872|2779
32985348834872|2783
32985348834872|2794
32985348834872|2795
32985348834872|2805
32985348834872|2806
32985348834872|2818
32985348834872|2828
32985348834872|2832
32985348834872|2837
32985348834872|2854
32985348834872|2872
32985348834872|2894
32985348834872|2954
32985348834872|2987
32985348834872|3000
32985348834872|3009
32985348834872|3065
32985348834872|3090
32985348834872|3108
32985348834872|5063
32985348834872|5515
32985348834872|6363
32985348834872|6394
32985348834872|6409
32985348834872|6513
32985348834872|7005
32985348834872|7025
32985348834872|7100
32985348834872|7380
32985348834872|7524
32985348834872|7545
32985348834872|7594
32985348834872|7604
32985348834872|7619
32985348834872|8015
32985348834872|8478
32985348834872|9227
32985348834872|9477
32985348834872|9486
32985348834872|10419
32985348834872|11410
32985348834872|13334
26388279066992|298
26388279066992|575
26388279066992|780
26388279066992|782
26388279066992|785
26388279066992|1021
26388279066992|1023
26388279066992|1452
26388279066992|1680
26388279066992|1758
26388279066992|1761
26388279066992|1766
26388279066992|1862
26388279066992|1985
26388279066992|1987
26388279066992|1992
26388279066992|1997
26388279066992|1998
26388279066992|2011
26388279066992|2012
26388279066992|2015
26388279066992|2080
26388279066992|2120
26388279066992|2779
26388279066992|2780
26388279066992|2801
26388279066992|2851
26388279066992|2856
26388279066992|2893
26388279066992|2963
26388279066992|3033
26388279066992|3081
26388279066992|6360
26388279066992|6369
26388279066992|7507
26388279066992|7519
26388279066992|8979
26388279066992|10235
26388279066992|11743
26388279066992|11959
28587302323708|145
28587302323708|279
28587302323708|566
28587302323708|570
28587302323708|583
28587302323708|585
28587302323708|782
28587302323708|1189
28587302323708|1450
28587302323708|1677
28587302323708|1760
28587302323708|1765
28587302323708|1767
28587302323708|1769
28587302323708|1771
28587302323708|1940
28587302323708|1985
28587302323708|1992
28587302323708|1998
28587302323708|2005
28587302323708|2012
28587302323708|2017
28587302323708|2030
28587302323708|5161
28587302323708|9095
28587302323708|9161
28587302323708|9163
28587302323708|9170
28587302323708|9244
28587302323708|9486
28587302323708|11622
28587302323708|11625
28587302323708|11687
28587302323708|11698
35184372090660|794
35184372090660|979
35184372090660|3041
8796093023528|140
8796093023528|570
8796093023528|575
8796093023528|775
8796093023528|793
8796093023528|1174
8796093023528|1177
8796093023528|1180
8796093023528|1190
8796093023528|1193
8796093023528|1545
8796093023528|1760
8796093023528|1953
8796093023528|1986
8796093023528|2004
8796093023528|2778
8796093023528|2779
8796093023528|2789
8796093023528|2793
8796093023528|5183
8796093023528|5184
8796093023528|6247
8796093023528|6385
8796093023528|6413
8796093023528|6660
8796093023528|7015
8796093023528|7521
8796093023528|9177
8796093023528|11258
16|4843
15393162792464|138
15393162792464|139
15393162792464|205
15393162792464|290
15393162792464|417
15393162792464|581
15393162792464|597
15393162792464|790
15393162792464|806
15393162792464|1171
15393162792464|1190
15393162792464|1532
15393162792464|1548
15393162792464|1672
15393162792464|1986
15393162792464|2108
15393162792464|2781
15393162792464|2790
15393162792464|2797
15393162792464|2801
15393162792464|2875
15393162792464|2922
15393162792464|2941
15393162792464|2992
15393162792464|3072
15393162792464|4844
15393162792464|5159
15393162792464|6945
15393162792464|6954
15393162792464|7507
15393162792464|7509
15393162792464|7522
15393162792464|9058
15393162792464|9261
15393162792464|9310
15393162792464|11531
15393162792464|11622
15393162792464|11687
15393162791232|4843
6597069766976|140
6597069766976|278
6597069766976|566
6597069766976|570
6597069766976|581
6597069766976|1427
6597069766976|1616
6597069766976|1617
6597069766976|1671
6597069766976|1764
6597069766976|1991
6597069766976|2007
6597069766976|2082
6597069766976|2084
6597069766976|2105
6597069766976|2805
6597069766976|2823
6597069766976|2865
6597069766976|2893
6597069766976|2908
6597069766976|3102
6597069766976|3104
6597069766976|3109
6597069766976|5085
6597069766976|5184
6597069766976|5769
6597069766976|6368
6597069766976|6472
6597069766976|6981
6597069766976|7015
6597069766976|9317
6597069766976|10724
6597069769512|243
6597069769512|784
6597069769512|2011
6597069769512|2036
6597069769512|2793
6597069769512|2954
6597069769512|3020
6597069769512|7524
6597069769512|7839
6597069769512|10660
32985348836532|1859
21990232556820|6
21990232556820|139
21990232556820|206
21990232556820|575
21990232556820|781
21990232556820|790
21990232556820|808
21990232556820|973
21990232556820|1173
21990232556820|1174
21990232556820|1178
21990232556820|1179
21990232556820|1667
21990232556820|1984
21990232556820|2028
21990232556820|2031
21990232556820|2048
21990232556820|2065
21990232556820|2068
21990232556820|2078
21990232556820|2115
21990232556820|2906
21990232556820|3081
21990232556820|4849
21990232556820|6413
21990232556820|6945
21990232556820|9756
21990232556820|11254
21990232556820|11375
21990232556820|11695
21990232556820|11742
21990232556820|12002
17592186046012|139
17592186046012|206
17592186046012|449
17592186046012|458
17592186046012|545
17592186046012|565
17592186046012|568
17592186046012|570
17592186046012|573
17592186046012|579
17592186046012|775
17592186046012|780
17592186046012|791
17592186046012|796
17592186046012|1026
17592186046012|1033
17592186046012|1152
17592186046012|1153
17592186046012|1164
17592186046012|1170
17592186046012|1192
17592186046012|1444
17592186046012|1546
17592186046012|1670
17592186046012|1672
17592186046012|1674
17592186046012|1680
17592186046012|1683
17592186046012|1771
17592186046012|1984
17592186046012|1999
17592186046012|2000
17592186046012|2020
17592186046012|2028
17592186046012|2030
17592186046012|2054
17592186046012|2104
17592186046012|2110
17592186046012|2123
17592186046012|2817
17592186046012|2820
17592186046012|2826
17592186046012|2871
17592186046012|2914
17592186046012|2926
17592186046012|2959
17592186046012|2985
17592186046012|3054
17592186046012|3111
17592186046012|5085
17592186046012|5104
17592186046012|5115
17592186046012|5176
17592186046012|5184
17592186046012|5190
17592186046012|5191
17592186046012|6409
17592186046012|6418
17592186046012|7509
17592186046012|7573
17592186046012|7594
17592186046012|9098
17592186046012|9170
17592186046012|9291
17592186046012|9477
17592186046012|11378
17592186046012|11379
17592186046012|11541
17592186046012|11557
17592186046012|11633
17592186046012|11644
17592186046012|12959
35184372091712|574
35184372091712|578
35184372091712|1179
35184372091712|1207
35184372091712|1678
35184372091712|1941
35184372091712|1986
35184372091712|2020
35184372091712|2784
35184372091712|2792
35184372091712|2803
35184372091712|2805
35184372091712|2876
35184372091712|2954
35184372091712|2988
35184372091712|3094
35184372091712|4870
35184372091712|5375
35184372091712|5386
35184372091712|6363
35184372091712|6429
35184372091712|6743
35184372091712|9486
35184372091712|9543
35184372091712|10240
35184372091712|10535
24189255812756|0
24189255812756|287
24189255812756|470
24189255812756|565
24189255812756|1504
24189255812756|1673
24189255812756|1758
24189255812756|1987
24189255812756|2001
24189255812756|2017
24189255812756|2067
24189255812756|2068
24189255812756|2777
24189255812756|2785
24189255812756|2786
24189255812756|2850
24189255812756|2871
24189255812756|2886
24189255812756|2938
24189255812756|2953
24189255812756|2975
24189255812756|2995
24189255812756|3010
24189255812756|3011
24189255812756|3013
24189255812756|3017
24189255812756|3041
24189255812756|3042
24189255812756|3049
24189255812756|3096
24189255812756|3108
24189255812756|4899
24189255812756|4941
24189255812756|5132
24189255812756|5725
24189255812756|5799
24189255812756|6368
24189255812756|6394
24189255812756|6437
24189255812756|6458
24189255812756|6658
24189255812756|6740
24189255812756|6753
24189255812756|6962
24189255812756|6999
24189255812756|7055
24189255812756|7519
24189255812756|7572
24189255812756|7582
24189255812756|8147
24189255812756|10749
24189255812756|11399
24189255812756|11622
24189255812756|13002
6597069768380|142
6597069768380|206
6597069768380|294
6597069768380|559
6597069768380|565
6597069768380|783
6597069768380|1176
6597069768380|1183
6597069768380|1452
6597069768380|1546
6597069768380|1761
6597069768380|1986
6597069768380|1994
6597069768380|2016
6597069768380|2044
6597069768380|2049
6597069768380|2067
6597069768380|2779
6597069768380|2785
6597069768380|2823
6597069768380|2824
6597069768380|2863
6597069768380|2872
6597069768380|2907
6597069768380|2957
6597069768380|3029
6597069768380|6368
6597069768380|6724
6597069768380|8020
6597069768380|9650
6597069768380|10449
6597069768380|10827
6597069768380|11838
6597069768380|13272
19791209301052|6
19791209301052|808
19791209301052|973
19791209301052|1021
19791209301052|1195
19791209301052|1984
19791209301052|2023
19791209301052|6358
19791209301052|6413
19791209301052|7516
19791209301052|7570
19791209301052|9477
19791209301052|12002
37383395347432|1862
380|144
380|206
380|416
380|448
380|458
380|566
380|579
380|780
380|791
380|1021
380|1153
380|1171
380|1174
380|1200
380|1533
380|1771
380|1985
380|1986
380|1987
380|1993
380|2011
380|2029
380|2030
380|2036
380|2042
380|2073
380|2087
380|2117
380|2781
380|2785
380|2790
380|2792
380|2954
380|3012
380|4844
380|5115
380|5161
380|5191
380|7509
380|7514
380|7517
380|7547
380|9209
380|9227
380|9326
380|12807
21990232555692|458
21990232555692|469
21990232555692|568
21990232555692|574
21990232555692|581
21990232555692|585
21990232555692|595
21990232555692|776
21990232555692|779
21990232555692|784
21990232555692|808
21990232555692|998
21990232555692|1170
21990232555692|1178
21990232555692|1187
21990232555692|1201
21990232555692|1533
21990232555692|1614
21990232555692|1684
21990232555692|1749
21990232555692|2000
21990232555692|2035
21990232555692|2059
21990232555692|2777
21990232555692|2782
21990232555692|2785
21990232555692|2804
21990232555692|2845
21990232555692|2847
21990232555692|2853
21990232555692|2889
21990232555692|2964
21990232555692|3032
21990232555692|3035
21990232555692|5183
21990232555692|5185
21990232555692|6438
21990232555692|6439
21990232555692|6645
21990232555692|7032
21990232555692|7143
21990232555692|7380
21990232555692|7447
21990232555692|7946
21990232555692|9058
21990232555692|12320
17592186045592|140
17592186045592|162
17592186045592|196
17592186045592|468
17592186045592|780
17592186045592|781
17592186045592|808
17592186045592|812
17592186045592|1023
17592186045592|1152
17592186045592|1176
17592186045592|1669
17592186045592|1910
17592186045592|1984
17592186045592|1985
17592186045592|1986
17592186045592|1987
17592186045592|1989
17592186045592|2036
17592186045592|2057
17592186045592|2088
17592186045592|2777
17592186045592|2779
17592186045592|2780
17592186045592|2793
17592186045592|2796
17592186045592|2832
17592186045592|2835
17592186045592|2836
17592186045592|2850
17592186045592|2866
17592186045592|2872
17592186045592|2914
17592186045592|2920
17592186045592|2946
17592186045592|2960
17592186045592|2982
17592186045592|2996
17592186045592|4848
17592186045592|5063
17592186045592|5450
17592186045592|6556
17592186045592|7005
17592186045592|7330
17592186045592|7433
17592186045592|7509
17592186045592|8699
17592186045592|9329
17592186045592|10222
17592186045592|11557
10995116280700|268
10995116280700|2938
10995116280700|6981
10995116280700|8897
10995116280700|9686
8796093024636|6
8796093024636|1762
8796093024636|7005
24189255811732|60
24189255811732|62
24189255811732|196
24189255811732|441
24189255811732|458
24189255811732|472
24189255811732|565
24189255811732|589
24189255811732|595
24189255811732|597
24189255811732|796
24189255811732|803
24189255811732|812
24189255811732|1031
24189255811732|1198
24189255811732|1200
24189255811732|1444
24189255811732|1545
24189255811732|1548
24189255811732|1667
24189255811732|1671
24189255811732|1676
24189255811732|1677
24189255811732|1680
24189255811732|1683
24189255811732|1684
24189255811732|1764
24189255811732|1770
24189255811732|1864
24189255811732|1908
24189255811732|1952
24189255811732|1954
24189255811732|2053
24189255811732|2099
24189255811732|2120
24189255811732|2778
24189255811732|2810
24189255811732|2858
24189255811732|2880
24189255811732|2903
24189255811732|2988
24189255811732|2989
24189255811732|3001
24189255811732|3009
24189255811732|3049
24189255811732|3074
24189255811732|3102
24189255811732|3108
24189255811732|5097
24189255811732|5115
24189255811732|5120
24189255811732|5133
24189255811732|5158
24189255811732|5848
24189255811732|6383
24189255811732|6949
24189255811732|7534
24189255811732|7555
24189255811732|9174
24189255811732|9258
24189255811732|11365
24189255811732|11875
24189255811732|12273
24189255811732|12296
24189255811732|13818
24189255811732|14846
19791209302456|545
19791209302456|565
19791209302456|566
19791209302456|798
19791209302456|976
19791209302456|1175
19791209302456|1183
19791209302456|1198
19791209302456|1615
19791209302456|1676
19791209302456|1678
19791209302456|1679
19791209302456|1760
19791209302456|1766
19791209302456|1909
19791209302456|1986
19791209302456|2105
19791209302456|2784
19791209302456|2792
19791209302456|2797
19791209302456|2820
19791209302456|2976
19791209302456|3065
19791209302456|4844
19791209302456|5096
19791209302456|5127
19791209302456|6413
19791209302456|7517
19791209302456|9058
19791209302456|9163
19791209302456|9310
19791209302456|9329
19791209302456|11376
19791209302456|11410
19791209302456|11541
19791209302456|11622
26388279069304|3
26388279069304|284
26388279069304|1504
26388279069304|2011
26388279069304|2785
26388279069304|2997
26388279069304|4982
26388279069304|6400
26388279069304|6962
30786325579496|143
30786325579496|328
30786325579496|1863
30786325579496|1910
30786325579496|2068
30786325579496|2114
30786325579496|2785
30786325579496|2795
30786325579496|2822
30786325579496|2837
30786325579496|2871
30786325579496|2948
30786325579496|2973
30786325579496|3005
30786325579496|5415
30786325579496|7218
30786325579496|9040
28587302322372|273
35184372091524|1152
35184372091524|1410
35184372091524|1993
35184372091524|2777
35184372091524|2789
35184372091524|6962
35184372091524|9143
17592186044748|6
15393162789172|282
15393162789172|290
15393162789172|448
15393162789172|458
15393162789172|580
15393162789172|592
15393162789172|1030
15393162789172|1410
15393162789172|1533
15393162789172|1670
15393162789172|1671
15393162789172|1681
15393162789172|1759
15393162789172|1993
15393162789172|2012
15393162789172|2022
15393162789172|2027
15393162789172|2066
15393162789172|2777
15393162789172|2779
15393162789172|2780
15393162789172|2781
15393162789172|2799
15393162789172|2812
15393162789172|2814
15393162789172|2880
15393162789172|2918
15393162789172|4964
15393162789172|5115
15393162789172|5119
15393162789172|5184
15393162789172|5190
15393162789172|5191
15393162789172|6931
15393162789172|6954
15393162789172|6990
15393162789172|7517
15393162789172|9195
15393162789172|9209
15393162789172|9227
15393162789172|9279
15393162789172|9329
15393162789172|9474
15393162789172|15209
24189255812948|547
24189255812948|2997
17592186046924|6
17592186046924|141
17592186046924|196
17592186046924|279
17592186046924|283
17592186046924|569
17592186046924|577
17592186046924|1450
17592186046924|1498
17592186046924|1644
17592186046924|1767
17592186046924|1953
17592186046924|1954
17592186046924|2022
17592186046924|2027
17592186046924|2089
17592186046924|2792
17592186046924|2794
17592186046924|2798
17592186046924|2800
17592186046924|2818
17592186046924|2822
17592186046924|2825
17592186046924|2829
17592186046924|2927
17592186046924|2934
17592186046924|2969
17592186046924|2978
17592186046924|3027
17592186046924|3056
17592186046924|3074
17592186046924|5546
17592186046924|6383
17592186046924|7478
17592186046924|7598
17592186046924|7603
17592186046924|8070
17592186046924|11153
17592186046924|11254
17592186046924|12507
17592186046924|12854
17592186046924|13818
24189255813988|442
24189255813988|458
24189255813988|574
24189255813988|787
24189255813988|1179
24189255813988|1201
24189255813988|1207
24189255813988|1546
24189255813988|1670
24189255813988|1995
24189255813988|2027
24189255813988|2088
24189255813988|2779
24189255813988|2781
24189255813988|3092
24189255813988|4937
24189255813988|6704
24189255813988|6934
24189255813988|6964
24189255813988|7572
24189255813988|7616
24189255813988|9102
24189255813988|11875
4398046514508|1612
10995116280552|193
17592186046608|1410
2900|441
2900|472
2900|571
2900|779
2900|782
2900|788
2900|1032
2900|1195
2900|1413
2900|1765
2900|1997
2900|2000
2900|2026
2900|2053
2900|2089
2900|2779
2900|2795
2900|2801
2900|2811
2900|2832
2900|2857
2900|2859
2900|2877
2900|2886
2900|2906
2900|2962
2900|2998
2900|2999
2900|3015
2900|3034
2900|3057
2900|5062
2900|5088
2900|5298
2900|5935
2900|6353
2900|6383
2900|6733
2900|6845
2900|6940
2900|6945
2900|7032
2900|7380
